cancer	stage_id	run_id	analysis_version	metabolite_key	metabolite_name	gene	relationship_type	role_in_written_reaction	reaction	source_url	uniprot_accession	evidence_origin	mapping_status	status	reason	identity_basis	source_path	source_evidence	rhea_id	historical_reaction_id	relation_key	patient_analysis_this_round	functional_analysis_this_round	evidence_id
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00345	6-phosphogluconate	PGD	酶	转化底物	6-磷酸葡糖酸氧化脱羧连接核酮糖5-磷酸。	https://enzyme.expasy.org/EC/1.1.1.44 ; https://www.uniprot.org/uniprotkb/P52209/entry	P52209	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R047	KEGG:C00345|PGD	NOT_RUN	NOT_RUN	M190E0119
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00346	phosphoethanolamine	CHKA	酶	生成产物	乙醇胺磷酸化生成磷酸乙醇胺。	https://enzyme.expasy.org/EC/2.7.1.82 ; https://www.uniprot.org/uniprotkb/P35790/entry	P35790	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	CHKA/CHKB也有该反应注释；酶名不代表单一底物专一性。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R049	KEGG:C00346|CHKA	NOT_RUN	NOT_RUN	M190E0120
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00346	phosphoethanolamine	CHKB	酶	生成产物	乙醇胺磷酸化生成磷酸乙醇胺。	https://enzyme.expasy.org/EC/2.7.1.82 ; https://www.uniprot.org/uniprotkb/Q9Y259/entry	Q9Y259	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	CHKA/CHKB也有该反应注释；酶名不代表单一底物专一性。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R049	KEGG:C00346|CHKB	NOT_RUN	NOT_RUN	M190E0121
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00346	phosphoethanolamine	ETNK1	酶	生成产物	乙醇胺磷酸化生成磷酸乙醇胺。	https://enzyme.expasy.org/EC/2.7.1.82 ; https://www.uniprot.org/uniprotkb/Q9HBU6/entry	Q9HBU6	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	CHKA/CHKB也有该反应注释；酶名不代表单一底物专一性。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R049	KEGG:C00346|ETNK1	NOT_RUN	NOT_RUN	M190E0122
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00346	phosphoethanolamine	ETNK2	酶	生成产物	乙醇胺磷酸化生成磷酸乙醇胺。	https://enzyme.expasy.org/EC/2.7.1.82 ; https://www.uniprot.org/uniprotkb/Q9NVF9/entry	Q9NVF9	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	CHKA/CHKB也有该反应注释；酶名不代表单一底物专一性。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R049	KEGG:C00346|ETNK2	NOT_RUN	NOT_RUN	M190E0123
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00346	phosphoethanolamine	PCYT2	酶	转化底物	磷酸乙醇胺与CTP生成CDP-乙醇胺。	https://enzyme.expasy.org/EC/2.7.7.14 ; https://www.uniprot.org/uniprotkb/Q99447/entry	Q99447	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R050	KEGG:C00346|PCYT2	NOT_RUN	NOT_RUN	M190E0124
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00357	N-acetylglucosamine 6-phosphate	AMDHD2	酶	转化底物	N-乙酰葡糖胺6-磷酸脱乙酰生成葡糖胺6-磷酸。	https://enzyme.expasy.org/EC/3.5.1.25 ; https://www.uniprot.org/uniprotkb/Q9Y303/entry	Q9Y303	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R038	KEGG:C00357|AMDHD2	NOT_RUN	NOT_RUN	M190E0125
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00357	N-acetylglucosamine 6-phosphate	GNPNAT1	酶	生成产物	葡糖胺6-磷酸乙酰化生成N-乙酰葡糖胺6-磷酸。	https://enzyme.expasy.org/EC/2.3.1.4 ; https://www.uniprot.org/uniprotkb/Q96EK6/entry	Q96EK6	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R039	KEGG:C00357|GNPNAT1	NOT_RUN	NOT_RUN	M190E0126
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00357	N-acetylglucosamine 6-phosphate	NAGK	酶	生成产物	N-乙酰葡糖胺磷酸化生成N-乙酰葡糖胺6-磷酸。	https://enzyme.expasy.org/EC/2.7.1.59 ; https://www.uniprot.org/uniprotkb/Q9UJ70/entry	Q9UJ70	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R036	KEGG:C00357|NAGK	NOT_RUN	NOT_RUN	M190E0127
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00357	N-acetylglucosamine 6-phosphate	PGM3	酶	可逆反应参与物	N-乙酰葡糖胺6-磷酸与1-磷酸互变。	https://enzyme.expasy.org/EC/5.4.2.3 ; https://www.uniprot.org/uniprotkb/O95394/entry	O95394	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R037	KEGG:C00357|PGM3	NOT_RUN	NOT_RUN	M190E0128
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00385	xanthine	GDA	酶	生成产物	鸟嘌呤脱氨生成黄嘌呤。	https://enzyme.expasy.org/EC/3.5.4.3 ; https://www.uniprot.org/uniprotkb/Q9Y2T3/entry	Q9Y2T3	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R067	KEGG:C00385|GDA	NOT_RUN	NOT_RUN	M190E0129
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00429	5,6-dihydrouracil	DPYD	酶	可逆氧化还原参与物	尿嘧啶与5,6-二氢尿嘧啶之间的氧化还原反应。	https://enzyme.expasy.org/EC/1.3.1.2 ; https://www.uniprot.org/uniprotkb/Q12882/entry	Q12882	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R069	KEGG:C00429|DPYD	NOT_RUN	NOT_RUN	M190E0130
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00429	5,6-dihydrouracil	DPYS	酶	水解底物	5,6-二氢尿嘧啶开环水解。	https://enzyme.expasy.org/EC/3.5.2.2 ; https://www.uniprot.org/uniprotkb/Q14117/entry	Q14117	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R070	KEGG:C00429|DPYS	NOT_RUN	NOT_RUN	M190E0131
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00491	cystine	CTNS	转运体	直接运输底物	人cystinosin参与胱氨酸转运。	https://www.kegg.jp/entry/hsa:1497 ; https://www.uniprot.org/uniprotkb/O60931/entry	O60931	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	细胞器转运，不等于将胱氨酸排出整个细胞。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R084	KEGG:C00491|CTNS	NOT_RUN	NOT_RUN	M190E0132
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00491	cystine	SLC7A11	转运体	直接交换底物	人xCT介导胱氨酸/谷氨酸交换。	https://rest.uniprot.org/uniprotkb/Q9UPY5.txt ; https://www.uniprot.org/uniprotkb/Q9UPY5/entry	Q9UPY5	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	SLC3A2为共享辅助重链；未把它作为胱氨酸专属直接运输亚基收录。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R081	KEGG:C00491|SLC7A11	NOT_RUN	NOT_RUN	M190E0133
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00668	glucose 6-phosphate	GPI	酶	可逆反应参与物	葡萄糖6-磷酸与果糖6-磷酸异构。	https://enzyme.expasy.org/EC/5.3.1.9 ; https://www.uniprot.org/uniprotkb/P06744/entry	P06744	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R044	KEGG:C00668|GPI	NOT_RUN	NOT_RUN	M190E0134
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00670	glycerophosphorylcholine (GPC)	GDPD5	酶	水解底物	甘油磷酸胆碱水解产生甘油3-磷酸与胆碱。	https://enzyme.expasy.org/EC/3.1.4.2 ; https://www.uniprot.org/uniprotkb/Q8WTR4/entry	Q8WTR4	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R054	KEGG:C00670|GDPD5	NOT_RUN	NOT_RUN	M190E0135
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00670	glycerophosphorylcholine (GPC)	GPCPD1	酶	水解底物	甘油磷酸胆碱水解产生甘油3-磷酸与胆碱。	https://enzyme.expasy.org/EC/3.1.4.2 ; https://www.uniprot.org/uniprotkb/Q9NPB8/entry	Q9NPB8	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R054	KEGG:C00670|GPCPD1	NOT_RUN	NOT_RUN	M190E0136
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00751	squalene	FDFT1	酶	生成产物	两个法呢基二磷酸分子参与角鲨烯合成。	https://enzyme.expasy.org/EC/2.5.1.21 ; https://www.uniprot.org/uniprotkb/P37268/entry	P37268	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R056	KEGG:C00751|FDFT1	NOT_RUN	NOT_RUN	M190E0137
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00751	squalene	SQLE	酶	转化底物	角鲨烯氧化为2,3-氧化角鲨烯。	https://enzyme.expasy.org/EC/1.14.14.17 ; https://www.uniprot.org/uniprotkb/Q14534/entry	Q14534	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	HMGCR位于更上游，不是本表角鲨烯的一步直接酶。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R057	KEGG:C00751|SQLE	NOT_RUN	NOT_RUN	M190E0138
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00794	sorbitol	SORD	酶	可逆反应参与物	山梨醇脱氢反应连接果糖。	https://enzyme.expasy.org/EC/1.1.1.14 ; https://www.uniprot.org/uniprotkb/Q00796/entry	Q00796	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R043	KEGG:C00794|SORD	NOT_RUN	NOT_RUN	M190E0139
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00864	pantothenate	PANK1	酶	转化底物	泛酸磷酸化生成4-磷酸泛酸。	https://enzyme.expasy.org/EC/2.7.1.33 ; https://www.uniprot.org/uniprotkb/Q8TE04/entry	Q8TE04	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	不把缺少相同激酶活性的PANK4自动纳入。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R074	KEGG:C00864|PANK1	NOT_RUN	NOT_RUN	M190E0140
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00864	pantothenate	PANK2	酶	转化底物	泛酸磷酸化生成4-磷酸泛酸。	https://enzyme.expasy.org/EC/2.7.1.33 ; https://www.uniprot.org/uniprotkb/Q9BZ23/entry	Q9BZ23	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	不把缺少相同激酶活性的PANK4自动纳入。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R074	KEGG:C00864|PANK2	NOT_RUN	NOT_RUN	M190E0141
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C00864	pantothenate	PANK3	酶	转化底物	泛酸磷酸化生成4-磷酸泛酸。	https://enzyme.expasy.org/EC/2.7.1.33 ; https://www.uniprot.org/uniprotkb/Q9H999/entry	Q9H999	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	不把缺少相同激酶活性的PANK4自动纳入。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R074	KEGG:C00864|PANK3	NOT_RUN	NOT_RUN	M190E0142
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C01157	trans-4-hydroxyproline	PRODH2	酶	转化底物	trans-4-羟基-L-脯氨酸被氧化；不是将游离脯氨酸羟化。	https://enzyme.expasy.org/EC/1.5.5.3 ; https://www.uniprot.org/uniprotkb/Q9UF12/entry	Q9UF12	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R016	KEGG:C01157|PRODH2	NOT_RUN	NOT_RUN	M190E0143
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C01179	4-hydroxyphenylpyruvate	HPD	酶	转化底物	4-羟基苯丙酮酸经氧化反应转化为尿黑酸。	https://enzyme.expasy.org/EC/1.13.11.27 ; https://www.uniprot.org/uniprotkb/P32754/entry	P32754	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R024	KEGG:C01179|HPD	NOT_RUN	NOT_RUN	M190E0144
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C01179	4-hydroxyphenylpyruvate	TAT	酶	可逆反应参与物	酪氨酸转氨连接4-羟基苯丙酮酸与谷氨酸。	https://enzyme.expasy.org/EC/2.6.1.5 ; https://www.uniprot.org/uniprotkb/P17735/entry	P17735	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R023	KEGG:C01179|TAT	NOT_RUN	NOT_RUN	M190E0145
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C01181	deoxycarnitine	BBOX1	酶	转化底物	脱氧肉碱（γ-丁酰甜菜碱）羟化生成肉碱。	https://enzyme.expasy.org/EC/1.14.11.1 ; https://www.uniprot.org/uniprotkb/O75936/entry	O75936	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R060	KEGG:C01181|BBOX1	NOT_RUN	NOT_RUN	M190E0146
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C01835	maltotriose	MGAM	酶	水解底物	人MGAM可水解麦芽三糖生成麦芽糖和葡萄糖。	https://www.reactome.org/content/detail/R-HSA-191116 ; https://www.uniprot.org/uniprotkb/O43451/entry	O43451	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	原注释主要为小肠消化背景；不能将人源反应直接视为乳腺肿瘤内已发生的反应。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R086	KEGG:C01835|MGAM	NOT_RUN	NOT_RUN	M190E0147
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C02862	butyrylcarnitine	CRAT	酶	可逆酰基转移参与物	肉碱酰基转移酶的丁酰CoA底物反应连接丁酰肉碱。	https://enzyme.expasy.org/EC/2.3.1.7 ; https://www.uniprot.org/uniprotkb/P43155/entry	P43155	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R063	KEGG:C02862|CRAT	NOT_RUN	NOT_RUN	M190E0148
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C02918	1-methylnicotinamide	AOX1	酶	氧化转化底物	1-MNA氧化连接甲基吡啶酮羧酰胺类产物。	https://www.kegg.jp/entry/R04085 ; https://www.uniprot.org/uniprotkb/Q06278/entry	Q06278	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	KEGG C02918/R04085/R08408与人AOX1(hsa:316,Q06278)相互支持；本轮未分析AOX1表达或1-MNA清除速率。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R088	KEGG:C02918|AOX1	NOT_RUN	NOT_RUN	M190E0149
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C02918	1-methylnicotinamide	NNMT	酶	生成产物	烟酰胺接受SAM甲基，生成1-MNA与SAH。	https://enzyme.expasy.org/EC/2.1.1.1 ; https://www.uniprot.org/uniprotkb/P40261/entry	P40261	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	SAH是广泛甲基转移产物；仅保留与本次已选NNMT反应的显式关系，不扩展所有甲基转移酶。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R072	KEGG:C02918|NNMT	NOT_RUN	NOT_RUN	M190E0150
BRCA	02_MAPPING	20260921T124136Z_mapping190_v2	mapping190_v2	KEGG:C02990	palmitoylcarnitine	CPT1A	酶	可逆酰基转移参与物	棕榈酰CoA与肉碱经酰基转移连接棕榈酰肉碱。	https://enzyme.expasy.org/EC/2.3.1.21 ; https://www.uniprot.org/uniprotkb/P50416/entry	P50416	LEGACY_V1_REUSED	DIRECT_ACCEPTED	DONE	同一化学反应的不同细胞区室节点；本轮没有测脂肪酸氧化通量。未把CPT1C当作等价催化酶。 旧关系按既有审定复用，本轮未逐篇重审。	Inherited CAMP feature; no reidentification; exact key join	reference/brca/direct_edges_v1.tsv	Legacy curated tier A		R061	KEGG:C02990|CPT1A	NOT_RUN	NOT_RUN	M190E0151
