cancer	cohort	relation_id	metabolite_key	stable_gene_id	gene	mapping_version	metabolite_effect	metabolite_p	metabolite_q	metabolite_n	metabolite_source_run	association_rho	association_p	association_q	association_n	association_source_run	RNA_effect	RNA_p	RNA_q	RNA_n	RNA_source_run	sc_source_run	metabolite_evidence	patient_association_evidence	RNA_background	cell_background	data_limitations	next_action	status	reason	metabolite_name	mapping_status	association_available_rho	association_available_p	association_available_q	association_available_n	historical_RNA_Wilcoxon_p	historical_RNA_Wilcoxon_q	historical_RNA_source_run
PDAC	CAMP_PDAC_GSE62452	189f12ad18a2d610	KEGG:C00123	UniProtKB:O75387	SLC43A1	PDAC_paired51_mapping_v2	-0.3666229613831817	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.261038961038961	0.2483	0.5728566037735848	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	leucine	DIRECT	0.261038961038961	0.2483	0.7320568965517241	21	0.001953125	0.0437825520833333	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	53a783ea87459055	KEGG:C00123	UniProtKB:Q8N370	SLC43A2	PDAC_paired51_mapping_v2	-0.3666229613831817	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.2753246753246753	0.2254	0.5515075862068965	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	leucine	DIRECT	0.2753246753246753	0.2254	0.7089567567567567	21	0.2783203125	0.4036019626010781	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	a15c99821758b4c9	KEGG:C00123	UniProtKB:Q9UN76	SLC6A14	PDAC_paired51_mapping_v2	-0.3666229613831817	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.3753246753246753	0.097	0.38254838709677425	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	leucine	DIRECT	-0.3753246753246753	0.097	0.5259545454545455	21	0.001953125	0.0437825520833333	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	0e1a7c775972db09	KEGG:C00123	UniProtKB:Q9H2J7	SLC6A15	PDAC_paired51_mapping_v2	-0.3666229613831817	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.0688311688311688	0.7685	0.8647873817034701	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	leucine	DIRECT	0.0688311688311688	0.7685	0.9254471830985915	21	0.0322265625	0.1111403245192307	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	21557046688c2a9d	KEGG:C00123	UniProtKB:Q695T7	SLC6A19	PDAC_paired51_mapping_v2	-0.3666229613831817	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.5285714285714286	0.0173	0.15975384615384616	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	leucine	DIRECT	0.5285714285714286	0.0173	0.26893636363636364	21	0.001953125	0.0437825520833333	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	f23c027d2a374bb0	KEGG:C00123	UniProtKB:Q01650	SLC7A5	PDAC_paired51_mapping_v2	-0.3666229613831817	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.2545454545454545	0.2711	0.5805202247191011	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	leucine	DIRECT	-0.2545454545454545	0.2711	0.7529142857142858	21	0.365234375	0.4887962531094527	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	fb91be07e0e5a6a9	KEGG:C00123	UniProtKB:Q92536	SLC7A6	PDAC_paired51_mapping_v2	-0.3666229613831817	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.6805194805194805	0.0006	0.053099999999999994	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	leucine	DIRECT	-0.6805194805194805	0.0006	0.0684	21	0.013671875	0.0687426985981308	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	84077dc172b21c28	KEGG:C00123	UniProtKB:Q9UHI5	SLC7A8	PDAC_paired51_mapping_v2	-0.3666229613831817	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.1948051948051948	0.3963	0.6418876712328767	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	leucine	DIRECT	-0.1948051948051948	0.3963	0.8468171779141105	21	0.8310546875	0.8996125188631791	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	74bbc2abee659388	KEGG:C00123	UniProtKB:P82251	SLC7A9	PDAC_paired51_mapping_v2	-0.3666229613831817	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.261038961038961	0.2554	0.5728566037735848	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	leucine	DIRECT	0.261038961038961	0.2554	0.746415	21	0.2783203125	0.4036019626010781	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	2c1eb376d4568936	KEGG:C00077	UniProtKB:Q9BSE5	AGMAT	PDAC_paired51_mapping_v2	-1.3651722049335453	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.0324675324675324	0.8914	0.9308424778761061	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	ornithine	DIRECT	0.0324675324675324	0.8914	0.9726305732484076	21	0.8310546875	0.8996125188631791	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	c08a241f461fe898	KEGG:C00077	UniProtKB:P05089	ARG1	PDAC_paired51_mapping_v2	-1.3651722049335453	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.4948051948051948	0.0213	0.17952857142857143	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	ornithine	DIRECT	0.4948051948051948	0.0213	0.303525	21	0.3203125	0.4464459196891192	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	58f5f0eda09cac3c	KEGG:C00077	UniProtKB:P78540	ARG2	PDAC_paired51_mapping_v2	-1.3651722049335453	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.1779220779220779	0.4377	0.6795868421052631	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	ornithine	DIRECT	0.1779220779220779	0.4377	0.85538	21	0.1015625	0.2117853682170542	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	7ef2f6264ba88fdc	KEGG:C00077	UniProtKB:P50440	GATM	PDAC_paired51_mapping_v2	-1.3651722049335453	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.435064935064935	0.0493	0.2684953846153846	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	ornithine	DIRECT	0.435064935064935	0.0493	0.421515	21	0.0048828125	0.047762784090909	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	c7b77954f9dd078b	KEGG:C00077	UniProtKB:Q8IV20	LACC1	PDAC_paired51_mapping_v2	-1.3651722049335453	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.2415584415584415	0.2846	0.5805202247191011	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	ornithine	DIRECT	-0.2415584415584415	0.2846	0.7529142857142858	21	0.365234375	0.4887962531094527	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	b922be594654f64c	KEGG:C00077	UniProtKB:P04181	OAT	PDAC_paired51_mapping_v2	-1.3651722049335453	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.0818181818181818	0.726	0.8566800000000001	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	ornithine	DIRECT	-0.0818181818181818	0.726	0.9170485714285714	21	0.0322265625	0.1111403245192307	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	640ee49de143bd18	KEGG:C00077	UniProtKB:P11926	ODC1	PDAC_paired51_mapping_v2	-1.3651722049335453	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.1883116883116883	0.4028	0.6452090497737556	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	ornithine	DIRECT	0.1883116883116883	0.4028	0.8468171779141105	21	0.2060546875	0.327013043879056	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	dfd319e33ca62872	KEGG:C00077	UniProtKB:P00480	OTC	PDAC_paired51_mapping_v2	-1.3651722049335453	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.125974025974026	0.5807	0.7755100371747213	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	ornithine	DIRECT	0.125974025974026	0.5807	0.866498275862069	21	0.123046875	0.239852241847826	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	151116e7a9d10abe	KEGG:C00077	UniProtKB:Q8IYS1	PM20D2	PDAC_paired51_mapping_v2	-1.3651722049335453	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.3688311688311688	0.1001	0.38254838709677425	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	ornithine	DIRECT	0.3688311688311688	0.1001	0.5259545454545455	21	0.0673828125	0.170196963028169	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	6661571ab7a92c0e	KEGG:C00077	UniProtKB:Q9Y619	SLC25A15	PDAC_paired51_mapping_v2	-1.3651722049335453	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.5896103896103897	0.0051	0.1172625	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	ornithine	DIRECT	0.5896103896103897	0.0051	0.14535	21	0.0048828125	0.047762784090909	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	9b9b010bebc1247b	KEGG:C00077	UniProtKB:Q9BXI2	SLC25A2	PDAC_paired51_mapping_v2	-1.3651722049335453	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.0844155844155844	0.7209	0.8563711409395973	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	ornithine	DIRECT	0.0844155844155844	0.7209	0.9170485714285714	21	0.3203125	0.4464459196891192	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	7d2f381ea2aab646	KEGG:C00077	UniProtKB:Q8N8R3	SLC25A29	PDAC_paired51_mapping_v2	-1.3651722049335453	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.1987012987012987	0.3826	0.6358704225352113	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	ornithine	DIRECT	0.1987012987012987	0.3826	0.8441883870967741	21	0.0322265625	0.1111403245192307	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	010f9f3c792e35d8	KEGG:C00077	UniProtKB:Q8WY07	SLC7A3	PDAC_paired51_mapping_v2	-1.3651722049335453	0.0419921875	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.2467532467532467	0.2828	0.5805202247191011	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	ornithine	DIRECT	-0.2467532467532467	0.2828	0.7529142857142858	21	0.009765625	0.0577352335164835	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	faf059efa2ed3b44	KEGG:C00134	UniProtKB:P19801	AOC1	PDAC_paired51_mapping_v2	-1.155923189985391	0.0244140625	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.1451011385084406	0.5325	0.7470094117647059	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	putrescine	DIRECT	0.0058823529411764	0.9854	0.9941203539823009	16	0.0419921875	0.1255099826388888	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	91aa359bf0bdc397	KEGG:C00134	UniProtKB:Q9H7F0	ATP13A3	PDAC_paired51_mapping_v2	-1.155923189985391	0.0244140625	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.5281158554721622	0.0145	0.15721764705882355	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	putrescine	DIRECT	0.4411764705882353	0.0924	0.5259545454545455	16	0.1748046875	0.2920649747670807	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	b9e9e0c2d269ac1d	KEGG:C00134	UniProtKB:Q969S8	HDAC10	PDAC_paired51_mapping_v2	-1.155923189985391	0.0244140625	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.0418309588492801	0.8629	0.9173171171171172	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	putrescine	DIRECT	-0.1676470588235294	0.528	0.8587103773584907	16	0.7646484375	0.8499604532541323	20260922T053500Z_internal_paired51_v2
