gene	module	kME	rank_in_module	Pal_kME
PLBD1	pink	0.44316901905287	156	0.459770983544473
CYREN	grey	NA	NA	NA
MTERF3	blue	0.436427487036123	369	0.25123478310077
VPS37C	turquoise	0.383680350639573	570	0.332564693436064
PNMT	cyan	0.597774554495969	15	0.504288516064576
IFI27L1	grey	NA	NA	NA
ZNF138	brown	0.440814640219474	293	0.332226338120736
HDGFL2	grey	NA	NA	NA
CTXN1	brown	0.529690392975711	152	0.246039750568516
PMS1	grey	NA	NA	NA
CSAD	turquoise	0.58527236417861	209	0.397426742654752
MTFR1L	blue	0.378705707747602	498	0.264488047744101
GPRC5C	brown	0.662174438196336	33	0.276680328506863
SNUPN	blue	0.409758323380712	433	0.224703477298612
EDEM2	grey	NA	NA	NA
PCGF3	turquoise	0.348749960471046	645	0.330949405657209
EGR2	grey	NA	NA	NA
ADPGK	grey	NA	NA	NA
POMGNT1	black	0.469897425766266	137	0.108704995523158
DUSP22	grey	NA	NA	NA
IL18	grey	NA	NA	NA
FAM217B	grey	NA	NA	NA
XPA	black	0.431085842286101	172	0.212920055511647
CPSF3	blue	0.63219893167621	89	0.435550089990599
EFTUD2	black	0.467361631925326	139	0.215868228557356
NOA1	grey	NA	NA	NA
PICALM	grey	NA	NA	NA
SEPHS1	blue	0.479317825238122	289	0.395054487836975
D2HGDH	brown	0.459604761481839	254	0.35527514877681
RNF34	blue	0.410785948355028	431	0.214359830234883
MT1G	grey	NA	NA	NA
MTREX	turquoise	0.387686689749417	559	0.283129498976989
UBA6	grey	NA	NA	NA
RGS3	grey	NA	NA	NA
ZNF226	black	0.463791885546705	143	0.183514028200036
ANGEL2	yellow	0.420988322845703	258	0.197390100416039
TMEM214	grey	NA	NA	NA
CNOT3	grey	NA	NA	NA
EPS15	grey	NA	NA	NA
MALL	grey	NA	NA	NA
ITPKC	yellow	0.65060395493808	56	0.376760294840896
R3HDM1	grey	NA	NA	NA
ACP2	grey	NA	NA	NA
PPIL3	magenta	0.509252840594631	96	-0.208410816085872
TBC1D23	blue	0.377691956201988	499	0.401905011497571
PLXDC2	salmon	0.416028085956523	100	0.339521496189668
KIF20B	greenyellow	0.697754501208843	26	0.426102479326131
DDX59	grey	NA	NA	NA
TARBP2	tan	0.369952513666162	118	0.171007835108852
AKAP8L	grey	NA	NA	NA
B3GALNT2	grey	NA	NA	NA
RNF4	grey	NA	NA	NA
SGMS1	yellow	0.483349761156927	198	0.14505314417441
ZNHIT2	grey	NA	NA	NA
SGK3	turquoise	0.597882711399557	183	0.534902431543867
TNKS2	yellow	0.532379979160227	150	0.398219386150059
AKTIP	grey	NA	NA	NA
UBE4A	grey	NA	NA	NA
CTNNAL1	grey	NA	NA	NA
TAF3	grey	NA	NA	NA
LXN	pink	0.40302770320765	177	0.348318242299367
WDR41	grey	NA	NA	NA
ERC1	grey	NA	NA	NA
NOSTRIN	brown	0.556061963700637	113	0.334887200187814
RNF6	grey	NA	NA	NA
PIK3C2A	yellow	0.535881401529734	143	0.326704341463994
OGFRL1	salmon	0.37244527266059	112	0.563044616251844
TOP1MT	grey	NA	NA	NA
COG2	turquoise	0.388436068978144	556	0.283801913961956
GPD2	brown	0.515040353399188	172	0.341724641407921
ANKRA2	turquoise	0.635770221660955	136	0.317969940242099
KIDINS220	brown	0.483053293818299	218	0.412943821866754
THOP1	grey	NA	NA	NA
OXCT1	greenyellow	0.683535161666939	30	0.3715862852682
METAP1	grey	NA	NA	NA
ENSG00000254337	grey	NA	NA	NA
MUS81	grey	NA	NA	NA
HACD4	turquoise	0.30150299077553	742	-0.00316913085307116
RLF	yellow	0.494023138348309	188	0.299742307177944
ADGRG1	cyan	0.401679905302808	47	0.30398893420505
ZNF721	turquoise	0.49280373427673	326	0.33757325027732
RARS2	grey	NA	NA	NA
ITGB5	brown	0.617473367534475	52	0.396371953018997
GBA1	grey	NA	NA	NA
CEP95	turquoise	0.37790675276385	585	-0.0480702460916549
HMGCL	black	0.400967638297708	190	0.198016710570762
TCF7L2	grey	NA	NA	NA
VPS13C	grey	NA	NA	NA
ECPAS	tan	0.441171810474926	86	0.123253523495376
LRRC45	grey	NA	NA	NA
RXYLT1	grey	NA	NA	NA
MPZL2	grey	NA	NA	NA
PRKCD	brown	0.41439428709902	339	-0.0873730448576092
PTGES	turquoise	0.352756803841828	636	0.149153737218729
C6orf120	grey	NA	NA	NA
LZTFL1	brown	0.528042253984121	156	0.357694611822519
RIN2	grey	NA	NA	NA
EIPR1	grey	NA	NA	NA
MMUT	magenta	0.393913826477142	159	-0.200854601458515
ZNF771	grey	NA	NA	NA
BPNT2	grey	NA	NA	NA
MRPL1	blue	0.393941066423581	471	0.0126422292316978
TULP3	grey	NA	NA	NA
BARD1	grey	NA	NA	NA
TUT7	grey	NA	NA	NA
KYAT3	grey	NA	NA	NA
DLAT	blue	0.329397439673742	569	0.199482579011723
MPPE1	grey	NA	NA	NA
ANAPC7	grey	NA	NA	NA
CHD3	grey	NA	NA	NA
RNF44	turquoise	0.332859601711269	677	0.248630743120745
PEDS1	grey	NA	NA	NA
PHC3	yellow	0.488620703252552	194	0.167984188894935
DLG5	turquoise	0.60754107686844	170	0.490025591504728
METTL17	grey	NA	NA	NA
AMDHD2	turquoise	0.487368733790608	343	0.323364879354105
RRP12	yellow	0.456846514178486	224	0.148231287289441
CTDSP1	grey	NA	NA	NA
NVL	brown	0.347463720103131	419	0.200838564696562
SEH1L	grey	NA	NA	NA
WDR11	grey	NA	NA	NA
LMNB1	greenyellow	0.654395327991886	37	0.480221274797953
MAP3K7	grey	NA	NA	NA
DMAP1	grey	NA	NA	NA
SLC10A3	grey	NA	NA	NA
POLD3	greenyellow	0.442255417179209	129	0.40522709091825
MAPKAPK3	brown	0.310349408242358	447	0.0937534425559448
SLC35E1	brown	0.443922425848541	288	0.399529996239775
ADAM17	grey	NA	NA	NA
NPRL2	grey	NA	NA	NA
SUGP2	turquoise	0.410806633794853	512	0.128017100363623
BRCC3	blue	0.587268788059312	131	0.386527631467028
GCDH	grey	NA	NA	NA
HOXB3	turquoise	0.349501621698181	644	0.189926132841066
FADD	grey	NA	NA	NA
ABCB8	turquoise	0.399906509332356	535	0.223358164101687
ATP13A3	brown	0.44659732094155	280	0.267102685639271
ACAD9	blue	0.440888222897816	359	0.416024735219851
ZNF830	grey	NA	NA	NA
TSC2	turquoise	0.541210666866719	251	0.415799752155486
CARS1	grey	NA	NA	NA
EEF1AKMT2	black	0.418351670433086	180	0.23351089557484
ZC3H8	grey	NA	NA	NA
SEPTIN6	grey	NA	NA	NA
BAG4	grey	NA	NA	NA
ANKS3	brown	0.446502863948902	281	0.414990019050336
LPAR2	grey	NA	NA	NA
AP3M1	grey	NA	NA	NA
C20orf96	turquoise	0.390195831567519	551	0.423436123484069
TMEM161A	grey	NA	NA	NA
EVA1C	yellow	0.376545233433958	287	0.196689541193296
YARS2	green	0.405587207490981	267	0.175948524910675
EPN2	turquoise	0.421711871166809	486	0.296963824192696
TUBB3	grey	NA	NA	NA
IFI44L	midnightblue	0.623615361546115	21	0.534901479138632
ORC3	blue	0.599183807613531	119	0.41935374407094
PRPS1	grey	NA	NA	NA
ABHD16A	tan	0.486518042988299	72	-0.0667326775526838
METTL2B	grey	NA	NA	NA
PLEKHA3	grey	NA	NA	NA
ZNF397	grey	NA	NA	NA
LENG1	turquoise	0.34090497976586	665	0.222017320693488
RRN3	brown	0.412761252226747	344	0.360251293125168
TTLL12	grey	NA	NA	NA
TMEM150A	grey	NA	NA	NA
IGHG3	red	0.557651277747948	95	0.0580422668773253
ACOX3	grey	NA	NA	NA
SLC30A7	grey	NA	NA	NA
MICU1	blue	0.418056324518759	415	0.031012230394942
NECAP1	grey	NA	NA	NA
DDX10	grey	NA	NA	NA
MRPS27	grey	NA	NA	NA
NCBP3	grey	NA	NA	NA
KAT5	blue	0.299572693513033	601	0.357510508441652
RANBP3	blue	0.317212856833784	583	0.0936521117653741
CRIM1	grey	NA	NA	NA
UBLCP1	tan	0.335259204189158	133	0.331786510316681
MSH6	greenyellow	0.509709529733478	92	0.403328977177633
FBXO44	turquoise	0.318183292028431	706	0.14187156745215
GPATCH2L	grey	NA	NA	NA
HMGXB3	turquoise	0.302850262787818	740	0.290962785252978
CSKMT	grey	NA	NA	NA
KIF3A	turquoise	0.445135597346144	426	0.313635468316328
ARL4C	grey	NA	NA	NA
DGAT2	salmon	0.444413312787558	92	0.377635117930342
DNM2	grey	NA	NA	NA
PTHLH	grey	NA	NA	NA
MIS18A	blue	0.518336610137247	231	0.353997961164792
PPP1R18	grey	NA	NA	NA
WDFY2	grey	NA	NA	NA
FXN	grey	NA	NA	NA
DUSP6	brown	0.452796458744695	267	0.256136359708307
PPL	brown	0.456933588480182	257	0.167602364775538
MTRFR	grey	NA	NA	NA
ANO1	turquoise	0.496711960110281	313	0.0884814731295372
SCAF4	yellow	0.5330561690465	148	0.19806434351673
KIFBP	black	0.586706916464478	52	0.37547147476041
CNOT1	lightcyan	0.428405048768271	18	0.220217567754453
MRPL38	tan	0.361335194421873	123	-0.149638427514829
MAP2K2	grey	NA	NA	NA
FBXO28	grey	NA	NA	NA
CD68	salmon	0.442914136396748	93	-0.000331227927206655
POLDIP3	grey	NA	NA	NA
CORO1C	grey	NA	NA	NA
RALGAPB	turquoise	0.435108672220797	446	0.393662795421848
SDCBP2	pink	0.387108467435546	185	0.16647595727418
ZZZ3	grey	NA	NA	NA
UBXN11	grey	NA	NA	NA
ZNF692	grey	NA	NA	NA
MED15	grey	NA	NA	NA
METTL15	brown	0.439668054344123	298	0.385681639908407
ORAI2	brown	0.319085289912747	442	0.234795157566734
MAIP1	grey	NA	NA	NA
WIPF2	turquoise	0.318674218342855	705	0.276719282048641
DRG2	grey	NA	NA	NA
PTGER3	brown	0.359161816512046	408	0.431973861566082
CENPH	greenyellow	0.529037277428623	82	0.453121581310006
TRPM4	brown	0.505588342381452	189	0.472732333254834
TRAF3IP3	green	0.433640661669503	251	0.193778477023902
CEP104	grey	NA	NA	NA
STAG1	grey	NA	NA	NA
GPR89A	magenta	0.573419648912395	59	-0.0669990229961297
GNS	turquoise	0.418606957855009	498	0.249126460877194
KIAA0232	yellow	0.52356041099941	154	0.412932218264806
VKORC1L1	grey	NA	NA	NA
TOPORS	grey	NA	NA	NA
FAM234A	pink	0.595063436383989	83	0.207062955859601
FDXR	grey	NA	NA	NA
CFL2	midnightblue	0.444678437305625	37	0.228125923440553
FAHD2A	blue	0.343813941791683	550	0.436596286440373
SOCS2	pink	0.324454403766206	210	0.178348850447901
PIAS2	grey	NA	NA	NA
MOAP1	grey	NA	NA	NA
RABGGTA	grey	NA	NA	NA
VPS26C	grey	NA	NA	NA
BPNT1	grey	NA	NA	NA
PNMA1	grey	NA	NA	NA
BDH2	grey	NA	NA	NA
KLC1	grey	NA	NA	NA
DCK	magenta	0.53630647321682	75	-0.297617758120306
TMEM68	black	0.386110366132647	201	0.27354677317427
SART1	grey	NA	NA	NA
ITFG2	grey	NA	NA	NA
RAB29	grey	NA	NA	NA
TTLL4	salmon	0.415627563621577	101	0.237990843481113
TRMT61A	grey	NA	NA	NA
MYSM1	brown	0.375838752202958	391	0.319017637575747
AP2A2	grey	NA	NA	NA
MTERF2	brown	0.330991016595758	434	0.204671515611877
WRAP73	grey	NA	NA	NA
COL18A1	grey	NA	NA	NA
BRD10	grey	NA	NA	NA
PRMT5	blue	0.424430288264308	401	0.304780443779934
ZMAT3	grey	NA	NA	NA
FUZ	turquoise	0.560305921937991	229	0.205408935906282
CYLD	grey	NA	NA	NA
USP5	grey	NA	NA	NA
YAP1	grey	NA	NA	NA
SYMPK	grey	NA	NA	NA
CDCA8	greenyellow	0.612024619973118	45	0.467613200682468
CSPP1	turquoise	0.350945818897679	641	0.237943306926616
ATG13	grey	NA	NA	NA
MEX3A	grey	NA	NA	NA
TMEM135	brown	0.592585424691304	77	0.327985344850874
VAMP5	blue	0.41526993014728	422	0.322828622370447
UBE3C	brown	0.371529405350762	395	0.400690122254834
ULK3	grey	NA	NA	NA
KIF21A	grey	NA	NA	NA
COG5	grey	NA	NA	NA
THAP1	grey	NA	NA	NA
BPGM	red	0.377770847346699	206	0.171155204141703
C1orf50	grey	NA	NA	NA
CCM2	greenyellow	0.45028912568535	122	0.312427048302581
NFATC3	grey	NA	NA	NA
NACA2	pink	0.544608780138328	97	0.140592236240238
ENTPD5	turquoise	0.53829409604723	255	0.312574227996573
PPOX	turquoise	0.326187179194721	687	0.156689992781104
PREPL	brown	0.39397744437878	365	0.491973061523724
GCFC2	greenyellow	0.3994683120446	144	0.212277918500187
SLC25A22	tan	0.370353883571523	116	0.112982359900864
SCO1	grey	NA	NA	NA
RNPC3	grey	NA	NA	NA
ERVK3-1	magenta	0.463411190572808	124	0.0551326684217064
TBCD	grey	NA	NA	NA
CHERP	grey	NA	NA	NA
TOM1	grey	NA	NA	NA
TMEM216	grey	NA	NA	NA
SYT7	brown	0.530317233647019	151	0.385168894661892
CEP290	grey	NA	NA	NA
SDE2	yellow	0.499369872370364	180	0.377562472830421
CRYZL1	black	0.337870424693154	222	0.204608583286406
UNK	pink	0.609978865802628	72	0.254841234581833
TELO2	turquoise	0.385716338649031	566	0.368280147048388
ZNF791	yellow	0.493882243889823	189	0.379998022948189
SUSD4	grey	NA	NA	NA
LNPK	grey	NA	NA	NA
CLPX	grey	NA	NA	NA
EXOC5	grey	NA	NA	NA
TLNRD1	brown	0.397181229798517	362	0.239690689102824
TPP2	grey	NA	NA	NA
ARHGAP18	grey	NA	NA	NA
SEC23A	grey	NA	NA	NA
PSMD5	grey	NA	NA	NA
CEP43	turquoise	0.495739911174839	318	0.292235638679686
ZC3H6	brown	0.384932660291104	378	0.362236565319938
CHMP6	black	0.418668752485633	179	0.303081365077648
MBP	salmon	0.529771737914702	65	0.466372044160639
TRIM37	turquoise	0.537465558474015	256	0.130936426546677
MIPOL1	brown	0.418540562868921	333	0.198078378527704
KCTD20	brown	0.487823636747608	208	0.205552580909662
ELMOD2	magenta	0.519378938574299	88	0.00618891882547844
LSG1	grey	NA	NA	NA
CGNL1	brown	0.50647658647508	187	0.279667919473423
SESN3	grey	NA	NA	NA
UBAP2	grey	NA	NA	NA
HERPUD2	brown	0.358459795576336	410	0.337565072094858
SNAPC3	black	0.41372222331008	181	0.224929023409651
ARMC6	green	0.526139819008776	137	0.302929786005479
KANSL1	turquoise	0.426510159066298	472	0.280889126689376
RNF170	grey	NA	NA	NA
ARHGAP45	turquoise	0.40290998341565	528	0.338854909912344
MTG2	turquoise	0.345952059307943	654	0.201691133919099
LSP1	grey	NA	NA	NA
WASHC4	grey	NA	NA	NA
IRX5	brown	0.604520729766238	63	0.401714834317872
SOCS6	grey	NA	NA	NA
SHPRH	grey	NA	NA	NA
CCP110	turquoise	0.49651456097671	315	0.397364921949968
HUS1	grey	NA	NA	NA
GNAQ	grey	NA	NA	NA
GEMIN8	grey	NA	NA	NA
LRCH4	pink	0.4043148512584	176	0.264140500354752
STC1	turquoise	0.311168147971669	721	0.29005754443847
NIF3L1	blue	0.5445547752769	186	0.444679263154274
AGO3	grey	NA	NA	NA
PBXIP1	brown	0.389430344441418	375	0.298663248892559
TP53	grey	NA	NA	NA
MAP2K7	grey	NA	NA	NA
EIF2B2	grey	NA	NA	NA
POLR3E	grey	NA	NA	NA
CLCA2	grey	NA	NA	NA
NEBL	brown	0.362159458540526	404	0.269140231259251
TNFRSF18	turquoise	0.446438350892866	424	0.0174227323189312
UBQLN4	grey	NA	NA	NA
SORT1	cyan	0.44923552132659	41	0.255785526087637
USP53	brown	0.571728299453088	95	0.200118616033985
DIO2	cyan	0.342507853515556	53	0.0297531168792293
SERTAD2	grey	NA	NA	NA
ACSF2	turquoise	0.409857569606559	515	0.326457980385765
MSMB	magenta	0.477209458262485	112	0.244935798172192
HSD17B8	turquoise	0.385991385312575	563	0.207704703643863
PIAS4	grey	NA	NA	NA
MRPS17	pink	0.701876650020624	39	0.226981271475673
MARK2	grey	NA	NA	NA
LTBP4	turquoise	0.392011732767821	547	-0.0672143920246496
CHI3L2	grey	NA	NA	NA
HSCB	grey	NA	NA	NA
TMEM170A	blue	0.315636790617039	587	0.278674021470073
CHKA	blue	0.334987641180288	564	0.214157090585479
SENP2	grey	NA	NA	NA
TRIM38	grey	NA	NA	NA
NUP133	brown	0.483628604772475	217	0.377976816342903
RREB1	brown	0.430702638317263	311	0.445621260082633
SLC25A38	turquoise	0.308090135977752	726	0.111381742808411
MCMBP	greenyellow	0.416743607640848	140	0.272376452510563
SLC35A4	grey	NA	NA	NA
FRMD4B	brown	0.389958029700877	374	0.142234698065595
GBP3	turquoise	0.307558678114618	730	0.171651583866614
ZFX	turquoise	0.476659469036005	366	0.269392667560002
COPG2	turquoise	0.312928329971739	715	0.212879195777598
PARVB	purple	0.476235038246359	112	-0.134493781979593
DDX39B	yellow	0.443126675736759	237	0.307553309988698
DPH5	grey	NA	NA	NA
ITPRIPL2	brown	0.470351264590839	232	0.413985574822182
MARVELD3	grey	NA	NA	NA
MORC3	yellow	0.54920865431152	132	0.248872543993124
ALDH18A1	grey	NA	NA	NA
DHFR	greenyellow	0.452527286909959	119	0.586406609692017
METTL13	grey	NA	NA	NA
LINC-PINT	yellow	0.524027268751873	153	NA
ECD	grey	NA	NA	NA
FBXO6	grey	NA	NA	NA
CHCHD6	grey	NA	NA	NA
MFN1	grey	NA	NA	NA
FBXL3	brown	0.418299849686454	334	0.32124326383847
UBQLN2	pink	0.383158804512671	188	0.337339994289706
CUL3	brown	0.448011975539726	275	0.472616604967952
CCNT2	brown	0.461290035426482	249	0.439680873357341
YTHDF3	grey	NA	NA	NA
TBC1D10A	grey	NA	NA	NA
PRKAG2	grey	NA	NA	NA
ALKBH3	grey	NA	NA	NA
SMPD2	grey	NA	NA	NA
FRYL	brown	0.444725990368147	286	0.395796650274305
ASF1B	greenyellow	0.507392600511162	94	0.50745685991678
RDH13	brown	0.364378253447306	401	0.299966275655536
EFEMP2	grey	NA	NA	NA
TRAPPC5	tan	0.575119412816462	41	-0.0661564496664752
RAI14	grey	NA	NA	NA
ESYT2	yellow	0.531836077259376	151	0.273688293653014
COQ6	turquoise	0.378221221858513	583	0.0963511874963888
NADK	grey	NA	NA	NA
BOD1L1	grey	NA	NA	NA
DDAH1	grey	NA	NA	NA
TMEM39A	grey	NA	NA	NA
SUPT7L	grey	NA	NA	NA
SLC39A9	brown	0.395553700933956	364	0.373822554827962
BAG2	grey	NA	NA	NA
TANC1	brown	0.486088820992279	212	0.311143354666428
YAE1	grey	NA	NA	NA
PIGS	grey	NA	NA	NA
AP1G1	cyan	0.400214415088387	48	0.275493882934771
SERPINA5	turquoise	0.492745177477764	327	0.406546558996172
MRPL39	blue	0.384880646605425	487	0.4260857278762
PTN	grey	NA	NA	NA
HOXB7	grey	NA	NA	NA
MRI1	brown	0.367877860998964	399	0.261204398293594
PTPN14	yellow	0.476554228819652	206	0.312175973391262
ATAD3A	green	0.613023041575329	64	0.302146176041481
DLST	grey	NA	NA	NA
RRP9	green	0.44787773514194	237	0.349784430137684
TRMT61B	grey	NA	NA	NA
ZNF37A	grey	NA	NA	NA
PRPF4	grey	NA	NA	NA
FEM1B	brown	0.583844149632195	83	0.297748254083091
AURKA	greenyellow	0.579282510665328	58	0.460239468589369
CETN3	magenta	0.517910903440133	89	0.0778305261118379
DGKZ	grey	NA	NA	NA
MSX2	turquoise	0.314332760720869	711	0.253173845486846
LRG1	turquoise	0.477229390509186	364	0.448154310925031
ELP6	grey	NA	NA	NA
ZNF672	grey	NA	NA	NA
NCOR2	turquoise	0.337681688455592	669	0.297380139501593
ROCK2	grey	NA	NA	NA
ZNF544	grey	NA	NA	NA
EPS15L1	turquoise	0.392873149300836	544	0.146430013281125
PPIL1	greenyellow	0.513027996711152	88	0.368589232018728
PHF23	grey	NA	NA	NA
TEPSIN	red	0.453084467372576	163	0.000989568554901869
TNFRSF10B	yellow	0.633467366719409	64	0.237460593871154
UBIAD1	turquoise	0.479099514767784	359	0.317692110665958
ABCF3	grey	NA	NA	NA
CCDC127	black	0.40101244367105	189	0.313902915448009
TRIM8	yellow	0.46619691236628	217	0.348268555261868
MYO1E	grey	NA	NA	NA
ENSG00000260805	grey	NA	NA	NA
KITLG	turquoise	0.608291813474681	168	0.224250634123986
RUNDC1	turquoise	0.644806282941724	120	0.410128920918424
ASPM	greenyellow	0.612332679102002	44	0.51395371097942
SLC25A10	greenyellow	0.46126716155051	117	0.308527363832601
ZNF3	brown	0.342070204134044	425	0.404274139631812
CENPA	greenyellow	0.5886780732668	54	0.526912825560274
VPS13A	turquoise	0.315925285834034	709	0.120136473165075
RAB27A	pink	0.401924537141723	178	0.303865978861605
IFI44	midnightblue	0.615209262580757	22	0.527950080497217
MYO5C	brown	0.520769892297425	163	0.465101641552619
PIGBOS1	grey	NA	NA	NA
EPHB4	grey	NA	NA	NA
TNFAIP1	grey	NA	NA	NA
HAUS2	greenyellow	0.395711052860231	146	0.193334293826117
PLPPR2	brown	0.549439380881547	121	0.208921073126534
NSDHL	blue	0.419265885945975	414	0.44783347585379
STXBP3	pink	0.439407471899325	158	0.293067274570425
LUZP1	grey	NA	NA	NA
SLC5A3	yellow	0.495733799478027	186	0.284752967576157
ANKZF1	grey	NA	NA	NA
MCM5	green	0.510923477517604	154	0.40833055262291
QRICH1	brown	0.430292239242415	314	0.408693599043773
FAR1	turquoise	0.525832459786088	280	0.401701096456107
MEF2A	grey	NA	NA	NA
ARHGEF5	yellow	0.516414271400972	162	0.349186768076956
SPICE1	turquoise	0.467713243928257	388	0.448225519252707
ACBD5	grey	NA	NA	NA
MOGS	grey	NA	NA	NA
PAAF1	red	0.47215580203233	152	0.125779754018828
PRRG2	brown	0.455183742495988	261	0.259354965987069
CBLL1	grey	NA	NA	NA
FBRS	yellow	0.344190108122773	296	0.335798656154313
RNASE4	turquoise	0.592170237844564	195	0.0947840842238046
RNF41	grey	NA	NA	NA
LINC00662	grey	NA	NA	NA
RSAD1	turquoise	0.381899775137852	574	0.123550224880138
SGF29	turquoise	0.406372922665361	522	0.0338811352909154
TBC1D16	brown	0.391406373088709	370	0.2705461124081
WDR73	grey	NA	NA	NA
SLC7A2	turquoise	0.370585098026226	595	0.432755368364679
HCFC1	grey	NA	NA	NA
IGHG4	turquoise	0.323591667288229	695	0.2124286518966
UBAC1	grey	NA	NA	NA
AP1S2	grey	NA	NA	NA
RTN2	turquoise	0.366787054014093	602	0.274808153360519
CSNK1G3	turquoise	0.437115429480621	442	0.289843826068863
TMEM175	turquoise	0.63695596029428	134	0.316995115087172
PPP6R2	turquoise	0.334565599402738	674	0.207905893688853
MBD2	grey	NA	NA	NA
PRKAA2	brown	0.30913047265692	448	0.331285845343981
KDM5C	brown	0.48652876692084	210	0.411969245406377
TSPAN17	grey	NA	NA	NA
MMEL1	turquoise	0.751431298292447	29	0.397707979261294
MIB1	grey	NA	NA	NA
ACOT2	turquoise	0.443683179659242	430	0.159437706660597
MDFI	grey	NA	NA	NA
CLK4	turquoise	0.428318676027303	465	0.2240886148475
LYSMD2	salmon	0.449777748042754	88	0.216924512081044
MSH2	blue	0.374878428693211	510	0.422126848079228
LIPA	grey	NA	NA	NA
TRIM13	grey	NA	NA	NA
PYCR3	grey	NA	NA	NA
TMEM63B	grey	NA	NA	NA
AGO2	grey	NA	NA	NA
CDK7	magenta	0.442638036235559	132	-0.108275568598023
PARP10	turquoise	0.428976244488473	464	0.2708019098134
APOC1	grey	NA	NA	NA
SHLD2	magenta	0.435369203213685	136	-0.0817494481095502
SPACA9	tan	0.320530437875751	137	0.111257344877318
NEIL1	brown	0.635758157172869	47	0.389882616151452
CDC42BPA	grey	NA	NA	NA
NPLOC4	pink	0.429123121466838	165	0.108442939719049
IGF1R	turquoise	0.769586414832818	21	0.432834855554031
INSIG2	grey	NA	NA	NA
CHCHD4	blue	0.439841384439803	362	0.446648496244734
CDK11B	grey	NA	NA	NA
TRIP13	greenyellow	0.75254896213959	16	0.421676773322622
SSH2	turquoise	0.350186811947462	643	0.0692032773169872
MLLT6	turquoise	0.406089298793636	523	0.160710541018401
INTS1	grey	NA	NA	NA
IFTAP	grey	NA	NA	NA
HLA-DQA2	grey	NA	NA	NA
RBFOX2	grey	NA	NA	NA
UBE2W	pink	0.584870903898049	84	0.367655220867547
PDS5B	grey	NA	NA	NA
RHPN1	turquoise	0.470421091120138	385	0.364699965788025
SURF6	grey	NA	NA	NA
PRKAA1	grey	NA	NA	NA
CTDSP2	grey	NA	NA	NA
TBC1D15	magenta	0.347921946163296	166	-0.222002832895816
TIMM29	grey	NA	NA	NA
ERCC3	blue	0.385452916029176	485	0.351746975552833
FANCL	blue	0.380086640670063	496	0.467934194161394
KNSTRN	greenyellow	0.674743758141893	31	0.478998319151853
MED16	brown	0.335969193752241	431	0.411218660781672
CSTF1	black	0.522029099646715	94	0.21424806222589
SORL1	brown	0.604239222697616	64	0.532173764043415
SEC24C	grey	NA	NA	NA
NSF	magenta	0.51984045810831	87	0.0754912257396825
TAFAZZIN	grey	NA	NA	NA
TMEM267	turquoise	0.384951374638024	568	-0.0521254242167213
ENDOD1	grey	NA	NA	NA
SGCE	grey	NA	NA	NA
IKBIP	grey	NA	NA	NA
RHBDD3	grey	NA	NA	NA
SIPA1L3	brown	0.519369380328097	166	0.410379050042158
INTS14	black	0.407953893353252	185	0.287838633078457
POLR3C	grey	NA	NA	NA
PDK3	grey	NA	NA	NA
RARG	grey	NA	NA	NA
SLC31A2	turquoise	0.437885628395236	441	0.117218112373872
HMGCR	brown	0.468692011750226	236	0.407072870625669
R3HDM2	turquoise	0.354384464978228	632	0.258909754589402
CASP8AP2	greenyellow	0.445504904093438	124	0.341281678778664
INTS8	grey	NA	NA	NA
TXLNA	grey	NA	NA	NA
CAAP1	grey	NA	NA	NA
ATG4D	grey	NA	NA	NA
RPP25	salmon	0.365520051610153	113	0.330820074686393
DIS3	grey	NA	NA	NA
CMTR2	grey	NA	NA	NA
INPP5K	grey	NA	NA	NA
CEP89	grey	NA	NA	NA
PURB	grey	NA	NA	NA
GAK	turquoise	0.41886437851359	497	0.378639063692856
NUBP1	grey	NA	NA	NA
FHL3	green	0.382510580564738	283	0.31455869693955
SNHG10	grey	NA	NA	NA
WASHC1	magenta	0.386017297871353	161	0.125991609903661
ZFC3H1	turquoise	0.431444334300079	456	0.102558981336275
ATAD3B	grey	NA	NA	NA
CXXC1	grey	NA	NA	NA
CDC34	brown	0.453017083619235	265	0.205906855086547
CALB2	grey	NA	NA	NA
