relation_id	metabolite	gene	discussion_depth	observed	inference	counterevidence_or_gap	cannot_infer	minimal_question	source
b450a6bc20a2bdb4	gamma-aminobutyrate (GABA)	SLC6A12	GENERAL_RETENTION_NOTE	metabolite P=0.0322265625;q=0.25783203125;association rho=0.1471361567589449;P=0.5218;q=0.7388688000000001;RNA P=0.0129128708461238;q=0.0644720412952697	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
cf7f2b2002b75601	gamma-aminobutyrate (GABA)	SLC6A13	GENERAL_RETENTION_NOTE	metabolite P=0.0322265625;q=0.25783203125;association rho=0.122832416580012;P=0.5983;q=0.7815431734317343;RNA P=0.0992304248914782;q=0.1967681513324342	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;ASSOCIATION_DIRECTION_CHANGED_IN_AVAILABLE_SUBSET;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
9db7947a84532382	gamma-aminobutyrate (GABA)	SLC6A6	GENERAL_RETENTION_NOTE	metabolite P=0.0322265625;q=0.25783203125;association rho=-0.3441935095611033;P=0.129;q=0.4659795918367347;RNA P=0.0035491398982981;q=0.0360085897666478	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;PAIRED_AVAILABLE_N_LT8_OR_NOT_EVALUABLE;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
b7d9054e83e731f5	glycerol	ABHD12	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.3987012987012987;P=0.0766;q=0.3347703703703703;RNA P=0.0076121038876326;q=0.0490225946823629	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
c188ffcf1441db5f	glycerol	ABHD16A	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=-0.0064935064935064;P=0.9796;q=0.9851659090909092;RNA P=0.858225512329917;q=0.8869527261317552	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
009d21b779269adb	glycerol	ABHD16B	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.2038961038961039;P=0.3672;q=0.624157894736842;RNA P=0.0166660434044348;q=0.0722195214192178	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
900da5b8973a5789	glycerol	ABHD2	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=-0.1545454545454545;P=0.5062;q=0.73455;RNA P=0.5542255254346605;q=0.6396902092633698	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
24606deba9b17759	glycerol	ABHD6	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=-0.3259740259740259;P=0.1525;q=0.4882121739130434;RNA P=0.472768714912714;q=0.5668634591429144	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
2d9ae6834550725e	glycerol	AKR1A1	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.0831168831168831;P=0.7183;q=0.8563711409395973;RNA P=0.7191330604711537;q=0.7721143461425934	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
911beda3bdf7c558	glycerol	AKR1B1	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.0701298701298701;P=0.7634;q=0.8647873817034701;RNA P=0.1340814749373712;q=0.2365580307823621	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
04f54c17238a8259	glycerol	AQP10	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.1532467532467532;P=0.5107;q=0.7350536585365854;RNA P=0.2238854042412205;q=0.3315055512272763	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
2370b9b3095ddac9	glycerol	AQP11	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.1246753246753246;P=0.5878;q=0.7755100371747213;RNA P=0.1259977486085355;q=0.2288341463699138	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
7fa325787b32f8e9	glycerol	AQP3	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.2207792207792207;P=0.3289;q=0.6078528497409326;RNA P=0.6064690129758231;q=0.6778183086200377	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
dc305265bf0c4ce3	glycerol	AQP7	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.374025974025974;P=0.098;q=0.3825483870967742;RNA P=0.1175935826383304;q=0.2217222512341039	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
48da3abb01cae67f	glycerol	AQP9	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.125974025974026;P=0.5844;q=0.7755100371747213;RNA P=0.9957820387304002;q=0.9957820387304002	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
f936a9d6c9f735ed	glycerol	CES1	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.4207792207792207;P=0.0589;q=0.2822432432432432;RNA P=0.246967126785051;q=0.352606244600622	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
4c2eb7b03edf2507	glycerol	CES2	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=-0.1935064935064935;P=0.3971;q=0.6418876712328767;RNA P=0.0975860256733807;q=0.1967681513324342	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
7aff5cd2df707659	glycerol	ENPP6	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.0597402597402597;P=0.7928;q=0.8765084112149533;RNA P=0.2254774599440583;q=0.3315055512272763	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
e1fe170fe905a0c0	glycerol	EPHX1	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.2272727272727272;P=0.3216;q=0.6078255319148936;RNA P=0.0014154616974251;q=0.0318967003557723	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
f44a76c59d2f2828	glycerol	FAAH	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.3038961038961039;P=0.181;q=0.5167258064516129;RNA P=0.0023293559752686;q=0.0319639403272975	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
4b8481b01731b44c	glycerol	GK	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=-0.0636363636363636;P=0.7878;q=0.874235736677116;RNA P=0.1852241341679897;q=0.2911644060205038	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
9f7330590b4f205b	glycerol	IMPA1	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=-0.2428571428571428;P=0.2772;q=0.5805202247191011;RNA P=0.0134007615209201;q=0.0644720412952697	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
d15969181f5a3df6	glycerol	IMPA2	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=0.2428571428571428;P=0.2883;q=0.5805202247191011;RNA P=0.0022357622811884;q=0.0319639403272975	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
8b4944041262b5b3	glycerol	LYPLA2	GENERAL_RETENTION_NOTE	metabolite P=0.0419921875;q=0.25783203125;association rho=-0.0948051948051948;P=0.6801;q=0.8438429065743944;RNA P=0.0747907525075642;q=0.1681321851954083	保留该精确生化关系作为探索候选；未针对本行开展深入机制解释	same_cohort_postselection;clinical_identity_and_aliquot_not_recertified;cell_source_not_external_relation_validation;SOURCE_NOT_ALL3_CONCORDANT	RNA丰度、相关和首位表达均不能证明酶活/通量、因果方向或唯一作用细胞	该精确关系的患者效应与来源是否在明确独立单位下稳定？本轮不新增机制实验	appendix/all_relations.tsv
