cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	human_gene_id	rna_symbol	original_effect	original_q	family_n_planned	biochemical_disposition	n_unique_metabolite	n_unique_rna	bootstrap_valid	permutations	random_seed	loo_valid	loo_min	loo_max	loo_max_abs_delta	loo_any_sign_change	n_nonzero_differences	source_run_id	source_analysis_version	source_analysis_type	selection_status	evidence_label	all37_n	all37_rho	all37_p	all37_q	availability_n	availability_rho	availability_p	availability_q	availability_reuse_status	all37_nominal_same_direction	availability_nominal_same_direction	paired_RNA_effect	paired_RNA_p	paired_RNA_q	functional_review_status	external_review_status	func35_review_status	func35_annotation_level	func35_pair_scope	func35_evidence_class	func35_research_decision	func35_functional_conclusion	func35_metabolic_link	func35_counterevidence_or_limit	func35_research_increment	func35_next_action	func35_evidence_ids	func35_source_urls	func35_depmap_status	func35_depmap_score	func35_depmap_n_models	func35_acceptance_version	func35_acceptance_review_status	func35_acceptance_supplement_cn
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00262	hypoxanthine	HPRT1	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.16109625668449198	-0.46783361554286634	0.16852610171012808	0.3678	0.8613385714285714	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:3251	HPRT1	1.13415428000986	7.85844714558742e-05	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	2983862970	33	-0.20821114369501467	-0.08651026392961877	0.07458599275487321	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.012565196775723092	0.9403	0.9946692556634305	33	-0.16109625668449198	0.3678	0.8414231578947369	IDENTICAL_INPUT_PRIMARY_REUSED	False	False	0.8981458124251009	1.12173805349021e-06	1.250737929641584e-05	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00262	hypoxanthine	LACC1	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.24231283422459893	-0.1291259540166439	0.5645420112489208	0.1698	0.8362449438202246	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:144811	LACC1	1.13415428000986	7.85844714558742e-05	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	322979269	33	0.1781524926686217	0.3229472140762463	0.0806343798516474	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.0687529634898056	0.6779	0.9444289361702127	33	0.24231283422459893	0.1698	0.7797567567567567	IDENTICAL_INPUT_PRIMARY_REUSED	False	False	-0.14574344060921085	0.9359149665170619	0.9422529911210148	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00262	hypoxanthine	PNP	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.029411764705882353	-0.4293488259801737	0.38230330035163085	0.869	0.9718490566037735	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:4860	PNP	1.13415428000986	7.85844714558742e-05	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	1159415626	33	-0.11180351906158358	0.06451612903225806	0.09392789373814042	True	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.05097202465623518	0.7623	0.9515977186311788	33	-0.029411764705882353	0.869	0.9767046357615895	IDENTICAL_INPUT_PRIMARY_REUSED	False	False	0.5280469109323995	0.0029299470569270672	0.00529051168983592	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00262	hypoxanthine	SLC29A1	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.24766042780748662	-0.5688057548956822	0.12699211541687636	0.168	0.8362449438202246	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:2030	SLC29A1	1.13415428000986	7.85844714558742e-05	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	686782145	33	-0.3159824046920821	-0.17888563049853373	0.06877479730895289	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	-0.20649596965386438	0.2174	0.8081934065934065	33	-0.24766042780748662	0.168	0.7797567567567567	IDENTICAL_INPUT_PRIMARY_REUSED	False	False	2.0381144612358213	2.2893965847772327e-06	1.7913524154572735e-05	NOT_RUN	NOT_RUN	REVIEWED_IN_35_GENE_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH	CRC运输/药物摄取干预	保留	HCT116有ENT1敲低降低尿苷与地西他滨摄取的直接证据	运输关系较具体，但不等于一般抗肿瘤依赖	抑制转运可能降低特定药物疗效，不宜直接建议抑制	优先药物摄取/反应问题，而不是通用生长靶点	将未治疗表型、药物摄取和药物作用分列	E22	https://www.jstage.jst.go.jp/article/bpb/38/8/38_b14-00622/_html/-char/ja	NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	ABSTRACT_RECORDS_CHECKED	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00262	hypoxanthine	SLC29A2	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.04712566844919786	-0.3068546983282425	0.38289555214136123	0.7889	0.9632262172284644	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:3177	SLC29A2	1.13415428000986	7.85844714558742e-05	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	4268350153	33	-0.02346041055718475	0.1184017595307918	0.07127609108159394	True	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.16358463726884778	0.3367	0.8533464406779661	33	0.04712566844919786	0.7889	0.9702644067796611	IDENTICAL_INPUT_PRIMARY_REUSED	False	False	0.7813892192059795	2.0963342436183463e-06	1.69993649573415e-05	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00262	hypoxanthine	SLC43A3	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.1697860962566845	-0.5081336907354665	0.2116759017313453	0.3467	0.8591753623188406	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:29015	SLC43A3	1.13415428000986	7.85844714558742e-05	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	588662472	33	-0.2719941348973607	-0.09347507331378299	0.10220803864067618	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	-0.08700806069227122	0.6071	0.9336820276497696	33	-0.1697860962566845	0.3467	0.8379236749116609	IDENTICAL_INPUT_PRIMARY_REUSED	False	False	0.18465631076380085	0.3042320687118558	0.34006892893605933	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00262	hypoxanthine	XDH	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.03542780748663102	-0.34868265827817857	0.41747562585875064	0.8549	0.9691861351819758	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:7498	XDH	1.13415428000986	7.85844714558742e-05	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	3247956227	33	-0.04655425219941349	0.11363636363636363	0.08198205968604451	True	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	-0.10455192034139403	0.5473	0.9154748717948717	33	0.03542780748663102	0.8549	0.9767046357615895	IDENTICAL_INPUT_PRIMARY_REUSED	False	False	-2.203073121680699	3.540127962770127e-06	2.3219074579345242e-05	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00294	inosine	ADA	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.037098930481283425	-0.31720797393396966	0.39864566491585585	0.8331	0.9691861351819758	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:100	ADA	-0.467146949402204	0.00317493716792095	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	2610592847	33	-0.014296187683284457	0.11803519061583578	0.08093626013455235	True	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	-0.08866761498340446	0.6075	0.9336820276497696	33	0.037098930481283425	0.8331	0.9767046357615895	IDENTICAL_INPUT_PRIMARY_REUSED	False	False	1.1669836497397998	5.596806639870124e-05	0.00017958099002748744	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00294	inosine	ADA2	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.268048128342246	-0.07658601417424903	0.5422381261914028	0.1306	0.8362449438202246	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:51816	ADA2	-0.467146949402204	0.00317493716792095	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	3168513702	33	0.20857771260997068	0.32111436950146627	0.05947041573227532	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.3134186818397345	0.0564	0.6554315789473685	33	0.268048128342246	0.1306	0.7797567567567567	IDENTICAL_INPUT_PRIMARY_REUSED	False	False	-1.4640785179895488	5.596806639870124e-05	0.00017958099002748744	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00294	inosine	LACC1	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.1858288770053476	-0.18265906175038357	0.5124256546444674	0.3031	0.8440062992125984	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:144811	LACC1	-0.467146949402204	0.00317493716792095	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	950554788	33	0.12353372434017595	0.26832844574780057	0.08249956874245298	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.1424845898530109	0.3935	0.8606828947368421	33	0.1858288770053476	0.3031	0.8213701149425288	IDENTICAL_INPUT_PRIMARY_REUSED	False	False	-0.14574344060921085	0.9359149665170619	0.9422529911210148	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00294	inosine	NT5C	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.15307486631016043	-0.4644653277624469	0.17981918223168464	0.3905	0.8827944636678201	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:30833	NT5C	-0.467146949402204	0.00317493716792095	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	3499443217	33	-0.20821114369501467	-0.09347507331378299	0.05959979299637744	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	-0.16358463726884778	0.3371	0.8533464406779661	33	-0.15307486631016043	0.3905	0.8561328859060403	IDENTICAL_INPUT_PRIMARY_REUSED	False	False	-0.32132821757999963	0.0004172966856444111	0.0010282559215326371	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00294	inosine	NT5C1A	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.16598412556841824	-0.21526168837415424	0.5122081776065918	0.353	0.8591753623188406	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:84618	NT5C1A	-0.467146949402204	0.00317493716792095	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	30	4000	9999	3091440914	33	0.09166743402815403	0.25022915177557487	0.08424502620715663	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.21969293132999113	0.1828	0.7997866666666666	33	0.16598412556841824	0.353	0.8379236749116609	IDENTICAL_INPUT_PRIMARY_REUSED	False	False	0.06273575534796993	0.8663547800600295	0.888262602084536	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00294	inosine	NT5C1B	GEO_annotated_independent_individual	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY_REACTION_SPECIFICITY_PENDING	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:93034	NT5C1B	-0.467146949402204	0.00317493716792095	NA	REACTION_SPECIFICITY_PENDING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	OUTSIDE_LOCKED_FAMILY	NOT_TESTED	NA	NA	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE_OR_OUTSIDE_FAMILY	NA	NA	-0.12748973512191952	0.31271939666259707	0.34781259578932244	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00294	inosine	NT5C1B-RDH14	GEO_annotated_independent_individual	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY_UNIPROT_RECORD_NOT_EVALUABLE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:100526794	NA	-0.467146949402204	0.00317493716792095	NA	UNIPROT_RECORD_NOT_EVALUABLE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	OUTSIDE_LOCKED_FAMILY	NOT_TESTED	NA	NA	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE_OR_OUTSIDE_FAMILY	NA	NA	NA	NA	NA	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00294	inosine	NT5C2	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.09425133689839572	-0.42438707233258466	0.2667675703177537	0.5974	0.9179794392523364	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:22978	NT5C2	-0.467146949402204	0.00317493716792095	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	1413629337	33	-0.1627565982404692	-0.017595307917888565	0.07665602898050716	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	-0.06519677572309152	0.7015	0.9457360824742268	33	-0.09425133689839572	0.5974	0.9140215456674474	IDENTICAL_INPUT_PRIMARY_REUSED	False	False	-0.25430825206730034	0.05705048839754517	0.07595378455314969	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00294	inosine	NT5DC4	GEO_annotated_independent_individual	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY_REACTION_SPECIFICITY_PENDING	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:284958	NT5DC4	-0.467146949402204	0.00317493716792095	NA	REACTION_SPECIFICITY_PENDING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	OUTSIDE_LOCKED_FAMILY	NOT_TESTED	NA	NA	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE_OR_OUTSIDE_FAMILY	NA	NA	NA	NA	NA	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00294	inosine	NT5E	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.061163101604278076	-0.31000567086173497	0.40028518858314543	0.7325	0.941904873294347	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:4907	NT5E	-0.467146949402204	0.00317493716792095	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	3063494069	33	-0.023826979472140762	0.13966275659824046	0.08499008107641884	True	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.2112375533428165	0.2024	0.7997866666666666	33	0.061163101604278076	0.7325	0.9457227722772278	IDENTICAL_INPUT_PRIMARY_REUSED	False	False	-0.9738672629528295	0.0026062116098769443	0.004803183380186434	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00294	inosine	NT5M	GEO_annotated_independent_individual	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY_REACTION_SPECIFICITY_PENDING	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:56953	NT5M	-0.467146949402204	0.00317493716792095	NA	REACTION_SPECIFICITY_PENDING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	OUTSIDE_LOCKED_FAMILY	NOT_TESTED	NA	NA	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE_OR_OUTSIDE_FAMILY	NA	NA	-0.5081012896144994	0.24186304086187638	0.2780178253206105	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00294	inosine	PNP	GEO_annotated_independent_individual	33	NA	Spearman_rho	-0.09558823529411764	-0.44290800180640666	0.271189249069687	0.5986	0.9179794392523364	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:4860	PNP	-0.467146949402204	0.00317493716792095	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	1180037154	33	-0.14809384164222875	-0.013929618768328446	0.0816586165257892	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	-0.21740161213845424	0.2051	0.8015305389221558	33	-0.09558823529411764	0.5986	0.9140215456674474	IDENTICAL_INPUT_PRIMARY_REUSED	False	False	0.5280469109323995	0.0029299470569270672	0.00529051168983592	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
COAD	COAD	07_INTEGRATION	20260919T125421Z_nominal_priority_v1	COAD_nominal_priority_v1	primary33_nominal_priority_view	KEGG:C00294	inosine	SLC28A2	GEO_annotated_independent_individual	33	NA	Spearman_rho	0.19953208556149732	-0.1039513855563931	0.47485444151052414	0.2576	0.8389832599118944	COAD_patient_v1_primary33	652	DONE	COMPUTED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:9153	SLC28A2	-0.467146949402204	0.00317493716792095	674	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	33	33	4000	9999	1280214255	33	0.15872434017595308	0.25	0.05046791443850268	False	NA	20260919T122034Z_patient_v1	COAD_patient_v1	primary33	NOT_SELECTED_P_GE_005	NO_NOMINAL_ASSOCIATION_SUPPORT	37	0.2747747747747748	0.102	0.7104083333333334	33	0.19953208556149732	0.2576	0.8153165048543689	IDENTICAL_INPUT_PRIMARY_REUSED	False	False	-2.5132710235284	2.381551599557961e-05	9.156655287955609e-05	NOT_RUN	NOT_RUN	NOT_REVIEWED_THIS_BATCH	GENE_LEVEL_LITERATURE	NOT_REVIEWED_AS_A_PAIR_IN_THIS_BATCH										NOT_RUN/DEFERRED			COAD_function_nominal35_accepted_v1	NOT_REVIEWED_THIS_BATCH	
