cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	human_gene_id	pool	relation_types	identity_review_status	identity_note	compound_hypotheses	source_urls	exact_human_support_count	eligible_direct_support_count	experimental_annotation	original_camp_effect	original_camp_q	paired_metabolite_P	paired_metabolite_q	paired_up	paired_down	paired_equal	both_observed_pairs	previous_catalog_relation	previous_catalog_disposition	legacy_patient_status	legacy_patient_n	legacy_patient_rho	legacy_patient_P	legacy_patient_q	current_patient_status	current_patient_P	current_patient_q	reuse_requirement	legacy_RNA_status	legacy_RNA_effect	legacy_RNA_P	legacy_RNA_q	prior_35gene_scRNA_panel	prior_39relation	coad_functional_proof	relation_id	CAMP_effect	CAMP_ci_lower	CAMP_ci_upper	CAMP_p_value	CAMP_q_value	CAMP_n	CAMP_status	CAMP_reason	CAMP_input_sha256	CAMP_reused_from	CAMP_available_effect	CAMP_available_ci_lower	CAMP_available_ci_upper	CAMP_available_p_value	CAMP_available_q_value	CAMP_available_n	CAMP_available_status	CAMP_available_reason	CAMP_available_input_sha256	CAMP_available_reused_from	metabolite_paired_effect	metabolite_paired_p_value	metabolite_paired_q_value	metabolite_paired_n	metabolite_paired_status	metabolite_paired_pairs_higher	metabolite_paired_pairs_lower	metabolite_paired_pairs_equal	metabolite_available_effect	metabolite_available_p_value	metabolite_available_q_value	metabolite_available_n	metabolite_available_status	metabolite_available_pairs_higher	metabolite_available_pairs_lower	metabolite_available_pairs_equal	RNA_effect	RNA_ci_lower	RNA_ci_upper	RNA_p_value	RNA_q_value	RNA_n	RNA_status	RNA_reason	RNA_n_up	RNA_n_down	RNA_n_equal	Lee_display_top	Lee_status_x	Lee_reason	Lee_bootstrap_top_frequency	Lee_top_runner_gap	Lee_max_detection	Uhlitz_display_top	Uhlitz_status_x	Uhlitz_reason	Uhlitz_bootstrap_top_frequency	Uhlitz_top_runner_gap	Uhlitz_max_detection	Lee_shared_top	Uhlitz_shared_top	Lee_status_y	Uhlitz_status_y	Lee_top_frequency	Uhlitz_top_frequency
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00064	glutamine	KYAT1	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:883	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00064""]"	"[""https://www.uniprot.org/uniprotkb/Q16773/entry""]"	1	1	True	-1.18517818312271	1.53194804029879e-05	2.976463631587499e-06	3.380412267302945e-05	4	29	0	33	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	NOT_RUN	NA	NA	NA	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|glutamine|KEGG:C00064|hsa:883	0.017882510298918634	-0.3067821577143211	0.36105733476663954	0.9252	0.9884738760631835	33	DONE	COMPUTED	c02d63768bbab046851e6b9dd65054aa4032b98eb9a01431b846d3b3cfff78b4	NA	0.017882510298918634	-0.3067821577143211	0.36105733476663954	0.9252	0.9870977968176254	33	DONE	IDENTICAL_INPUT_REUSED	c02d63768bbab046851e6b9dd65054aa4032b98eb9a01431b846d3b3cfff78b4	current_primary	-0.7879012522226009	2.976463631587499e-06	3.380412267302945e-05	33	DONE	4	29	0	-0.7879012522226009	2.976463631587499e-06	3.943814311853436e-05	33	DONE	4	29	0	1.217015979552963	0.8990307628388952	1.5350011962670307	6.835242741211819e-09	5.090186719719882e-08	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	31.0	2.0	0.0	暂不可定位	NOT_EVALUABLE	GENE_MISSING_OR_IDENTITY_HOLD	NA	NA	NA	Pericytes	DONE	DESCRIPTIVE_ONLY	0.625	0.008316991102275965	0.031236559139784948	暂不可定位	Stromal	NOT_EVALUABLE	DONE	NA	0.59
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00064	glutamine	GMPS	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:8833	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00064""]"	"[""https://www.kegg.jp/entry/R01231"", ""https://www.kegg.jp/entry/R08244"", ""https://www.uniprot.org/uniprotkb/P49915/entry""]"	1	1	True	-1.18517818312271	1.53194804029879e-05	2.976463631587499e-06	3.380412267302945e-05	4	29	0	33	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	0.05247326203208556	0.7698	0.9578427480916031	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	1.4263239942539006	5.388790737562247e-07	1.250737929641584e-05	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|glutamine|KEGG:C00064|hsa:8833	0.05247326203208556	-0.2851682583550488	0.37081639577837605	0.7698	0.9689245664739885	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	37550b9b5082d874bdf6ffe1c0f410260761e30c00b34418f9192fca14cc91a7	patient_v1	0.05247326203208556	-0.2851682583550488	0.37081639577837605	0.7698	0.9790386913229018	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	37550b9b5082d874bdf6ffe1c0f410260761e30c00b34418f9192fca14cc91a7	availability_reuse_v2	-0.7879012522226009	2.976463631587499e-06	3.380412267302945e-05	33	DONE	4	29	0	-0.7879012522226009	2.976463631587499e-06	3.943814311853436e-05	33	DONE	4	29	0	1.2610592921040942	1.019909904780464	1.5022086794277243	4.7290086120832135e-12	1.7395995965877535e-10	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	33.0	0.0	0.0	Epithelial cells	DONE	DESCRIPTIVE_ONLY	0.974	0.031011891893813315	0.35532923430153596	Pericytes	DONE	DESCRIPTIVE_ONLY	0.492	0.008009733860878665	0.2728079046788724	Epithelial	Stromal	DONE	DONE	0.978	0.995
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00064	glutamine	SLC7A6	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:9057	DIRECT	DIRECT_TRANSPORT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00064""]"	"[""https://www.uniprot.org/uniprotkb/Q92536/entry""]"	1	1	True	-1.18517818312271	1.53194804029879e-05	2.976463631587499e-06	3.380412267302945e-05	4	29	0	33	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	0.027406417112299464	0.8839	0.9738289562289562	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	0.7599083434775897	5.91249205730693e-06	3.139251735189155e-05	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|glutamine|KEGG:C00064|hsa:9057	0.027406417112299464	-0.31891901045717536	0.3876937651463591	0.8839	0.9884738760631835	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	916b430e088ef23153127ad7978397c3b6ca848ba59a3afcd327e7cefdfe42b3	patient_v1	0.027406417112299464	-0.31891901045717536	0.3876937651463591	0.8839	0.9848006180469715	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	916b430e088ef23153127ad7978397c3b6ca848ba59a3afcd327e7cefdfe42b3	availability_reuse_v2	-0.7879012522226009	2.976463631587499e-06	3.380412267302945e-05	33	DONE	4	29	0	-0.7879012522226009	2.976463631587499e-06	3.943814311853436e-05	33	DONE	4	29	0	0.8464701663498105	0.5839073633234678	1.1090329693761531	2.1256221853513767e-07	1.0425670718628181e-06	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	29.0	4.0	0.0	Stromal cells	DONE	DESCRIPTIVE_ONLY	0.649	0.004763270667975272	0.12902930088012807	Endothelial	DONE	DESCRIPTIVE_ONLY	0.628	0.005371690450972744	0.21162097656295792	Stromal	Tcells	DONE	DONE	0.667	0.999
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00064	glutamine	GFPT2	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:9945	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00064""]"	"[""https://www.kegg.jp/entry/R00768"", ""https://www.uniprot.org/uniprotkb/O94808/entry""]"	1	1	True	-1.18517818312271	1.53194804029879e-05	2.976463631587499e-06	3.380412267302945e-05	4	29	0	33	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	0.23863636363636365	0.177	0.8362449438202246	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	-0.48878950924536024	0.2718241227473204	0.3084823377743127	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|glutamine|KEGG:C00064|hsa:9945	0.23863636363636365	-0.12818093756446036	0.5426465581349004	0.177	0.8383375	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	6302f718f5b91c60c11023f21baf8f0970b06cb4df539db9cd8d1a47a105fe6c	patient_v1	0.23863636363636365	-0.12818093756446036	0.5426465581349004	0.177	0.7786212121212122	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	6302f718f5b91c60c11023f21baf8f0970b06cb4df539db9cd8d1a47a105fe6c	availability_reuse_v2	-0.7879012522226009	2.976463631587499e-06	3.380412267302945e-05	33	DONE	4	29	0	-0.7879012522226009	2.976463631587499e-06	3.943814311853436e-05	33	DONE	4	29	0	-0.3960437313332956	-1.125429856624529	0.33334239395793774	0.27696440633138086	0.3219789373829822	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	12.0	21.0	0.0	Stromal cells	DONE	DESCRIPTIVE_ONLY	1.0	0.13772330096002094	0.184736357120905	Fibroblast	DONE	DESCRIPTIVE_ONLY	1.0	0.1512909559602114	0.20413557665426246	Stromal	Stromal	DONE	DONE	1.0	0.999
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00051	glutathione, reduced (GSH)	ABCC4	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:10257	DIRECT	DIRECT_TRANSPORT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00051""]"	"[""https://www.uniprot.org/uniprotkb/O15439/entry""]"	8	8	True	0.723546364233653	0.00137962772378558	0.005769889487713442	0.012232165713952496	25	8	0	31	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	0.0	1.0	1.0	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	0.3674328526264592	0.17733018870947337	0.20978584658998706	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|glutathione, reduced (GSH)|KEGG:C00051|hsa:10257	0.0	-0.3675021887476987	0.3727417730020148	1.0	1.0	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	887ba9f29cce858c5abcce361e87b8f8ea732e0caa7753f3133c95e60e5ace11	patient_v1	0.0	-0.3675021887476987	0.3727417730020148	1.0	1.0	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	887ba9f29cce858c5abcce361e87b8f8ea732e0caa7753f3133c95e60e5ace11	availability_reuse_v2	1.4355986888216752	0.005769889487713442	0.012232165713952496	33	DONE	25	8	0	1.035313535783683	0.01681269277126942	0.030726645409561357	31	DONE	23	8	0	0.05956491226573652	-0.4298826093911143	0.5490124339225874	0.8058023708196562	0.8299764419442459	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	23.0	10.0	0.0	Stromal cells	DONE	DESCRIPTIVE_ONLY	1.0	0.06956483537028103	0.13545345192246724	Mast	DONE	DESCRIPTIVE_ONLY	0.841	0.06465812822568434	0.19257448552110554	Stromal	Stromal	DONE	DONE	1.0	1.0
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00051	glutathione, reduced (GSH)	LANCL1	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:10314	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00051""]"	"[""https://www.kegg.jp/entry/R03522"", ""https://www.uniprot.org/uniprotkb/O43813/entry""]"	2	2	False	0.723546364233653	0.00137962772378558	0.005769889487713442	0.012232165713952496	25	8	0	31	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	0.15810144619417782	0.3767	0.8683349823321554	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	0.6444860084329704	0.0021815615385407695	0.00408813632852598	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|glutathione, reduced (GSH)|KEGG:C00051|hsa:10314	0.15810144619417782	-0.1848531788516328	0.4915021919714299	0.3767	0.8797560846560847	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	0a2c7268c5054bed3f47af70061f2dcb0945d9a8cba5bf576eab0966afadc76c	patient_v1	0.15810144619417782	-0.1848531788516328	0.4915021919714299	0.3767	0.8751257894736842	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	0a2c7268c5054bed3f47af70061f2dcb0945d9a8cba5bf576eab0966afadc76c	availability_reuse_v2	1.4355986888216752	0.005769889487713442	0.012232165713952496	33	DONE	25	8	0	1.035313535783683	0.01681269277126942	0.030726645409561357	31	DONE	23	8	0	0.4271951051713541	0.1757780299219744	0.6786121804207339	0.0015471138332326753	0.0031368646618694005	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	25.0	8.0	0.0	Stromal cells	DONE	DESCRIPTIVE_ONLY	0.881	0.00936094965267912	0.0925826752663048	Pericytes	DONE	DESCRIPTIVE_ONLY	0.652	0.023444380826730643	0.19982127288578902	Stromal	Stromal	DONE	DONE	0.879	1.0
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00051	glutathione, reduced (GSH)	CLIC1	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:1192	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00051""]"	"[""https://www.uniprot.org/uniprotkb/O00299/entry""]"	1	1	True	0.723546364233653	0.00137962772378558	0.005769889487713442	0.012232165713952496	25	8	0	31	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	NOT_RUN	NA	NA	NA	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|glutathione, reduced (GSH)|KEGG:C00051|hsa:1192	0.2620320855614973	-0.11507078139629019	0.5872503189213147	0.1402	0.8236503355704698	33	DONE	COMPUTED	a752b7fd598b43c5bfa919ac5a8a5ad7feba3de470683749ca8c30f646e4ac81	NA	0.2620320855614973	-0.11507078139629019	0.5872503189213147	0.1402	0.767024375	33	DONE	IDENTICAL_INPUT_REUSED	a752b7fd598b43c5bfa919ac5a8a5ad7feba3de470683749ca8c30f646e4ac81	current_primary	1.4355986888216752	0.005769889487713442	0.012232165713952496	33	DONE	25	8	0	1.035313535783683	0.01681269277126942	0.030726645409561357	31	DONE	23	8	0	0.30036180112933025	0.07449474134749834	0.5262288609111622	0.010754860655073509	0.01747240768884182	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	21.0	12.0	0.0	Epithelial cells	DONE	DESCRIPTIVE_ONLY	1.0	0.30691014489906765	0.9121173199200889	Mast	DONE	DESCRIPTIVE_ONLY	1.0	0.6568498972050654	0.9171360479188073	Epithelial	Myeloid	DONE	DONE	1.0	0.999
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00051	glutathione, reduced (GSH)	CLIC2	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:1193	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00051""]"	"[""https://www.uniprot.org/uniprotkb/O15247/entry""]"	2	2	False	0.723546364233653	0.00137962772378558	0.005769889487713442	0.012232165713952496	25	8	0	31	False	NA	NOT_RUN	NA	NA	NA	NA	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	NOT_RUN	NA	NA	NA	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|glutathione, reduced (GSH)|KEGG:C00051|hsa:1193	-0.5387700534759359	-0.7493318581288929	-0.24478490661318544	0.0019	0.36582	33	DONE	COMPUTED	8779392cb576d2a0ffdc48eb54233c3b4563fb6af235962d95967afb62e95d94	NA	-0.5387700534759359	-0.7493318581288929	-0.24478490661318544	0.0019	0.36582	33	DONE	IDENTICAL_INPUT_REUSED	8779392cb576d2a0ffdc48eb54233c3b4563fb6af235962d95967afb62e95d94	current_primary	1.4355986888216752	0.005769889487713442	0.012232165713952496	33	DONE	25	8	0	1.035313535783683	0.01681269277126942	0.030726645409561357	31	DONE	23	8	0	-1.0186669184839725	-1.4526330842696638	-0.5847007526982813	3.747563406995707e-05	0.00010722195303348829	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	4.0	29.0	0.0	Stromal cells	DONE	DESCRIPTIVE_ONLY	1.0	0.0660229866428261	0.19245082770638097	Endothelial	DONE	DESCRIPTIVE_ONLY	1.0	0.3172208201823764	0.5097073930793578	Stromal	Stromal	DONE	DONE	1.0	0.666
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00051	glutathione, reduced (GSH)	GSTO2	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:119391	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00051""]"	"[""https://www.kegg.jp/entry/R03522"", ""https://www.kegg.jp/entry/R07002"", ""https://www.kegg.jp/entry/R07003"", ""https://www.kegg.jp/entry/R07004"", ""https://www.kegg.jp/entry/R07023"", ""https://www.kegg.jp/entry/R07024"", ""https://www.kegg.jp/entry/R07025"", ""https://www.kegg.jp/entry/R07026"", ""https://www.kegg.jp/entry/R07069"", ""https://www.kegg.jp/entry/R07070"", ""https://www.kegg.jp/entry/R07083"", ""https://www.kegg.jp/entry/R07084"", ""https://www.kegg.jp/entry/R07091"", ""https://www.kegg.jp/entry/R07092"", ""https://www.kegg.jp/entry/R07093"", ""https://www.kegg.jp/entry/R07094"", ""https://www.kegg.jp/entry/R07100"", ""https://www.kegg.jp/entry/R07113"", ""https://www.kegg.jp/entry/R07116"", ""https://www.kegg.jp/entry/R08280"", ""https://www.kegg.jp/entry/R09409"", ""https://www.kegg.jp/entry/R11905"", ""https://www.uniprot.org/uniprotkb/Q9H4Y5/entry""]"	3	3	True	0.723546364233653	0.00137962772378558	0.005769889487713442	0.012232165713952496	25	8	0	31	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	0.38435828877005346	0.0326	0.6877548387096774	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	0.6412879960361	0.02993561432435854	0.042792576886743296	True	True	NOT_ESTABLISHED_BY_MAPPING	COAD|glutathione, reduced (GSH)|KEGG:C00051|hsa:119391	0.38435828877005346	0.08792982508671063	0.6142362683491633	0.0326	0.7674216216216215	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	48c89a5a47d92c08cf1b9214f13ed4522bc8c8e05e26195f90f5ebaca92e7a38	patient_v1	0.38435828877005346	0.08792982508671063	0.6142362683491633	0.0326	0.710054347826087	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	48c89a5a47d92c08cf1b9214f13ed4522bc8c8e05e26195f90f5ebaca92e7a38	availability_reuse_v2	1.4355986888216752	0.005769889487713442	0.012232165713952496	33	DONE	25	8	0	1.035313535783683	0.01681269277126942	0.030726645409561357	31	DONE	23	8	0	0.5483032835641939	0.04660507897099997	1.0500014881573878	0.03317004744515674	0.047320150787411974	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	22.0	11.0	0.0	Epithelial cells	DONE	DESCRIPTIVE_ONLY	1.0	0.13314073806393906	0.3508213110719008	Epithelial	DONE	DESCRIPTIVE_ONLY	1.0	0.12514164482931306	0.16498470976357313	Epithelial	Epithelial	DONE	DONE	1.0	1.0
COAD	CAMP_COAD	02_MAPPING	20260922T053000Z_paired101_mapping_v1	paired101_direct_mapping_v1	scoped_direct_annotation_mapping	KEGG:C00051	glutathione, reduced (GSH)	GGT6	metabolite_feature_x_human_gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	EXACT_HUMAN_REACTION_TARGET_ANNOTATION	KEGG;reviewed_human_UniProt;Rhea	hsa:124975	DIRECT	DIRECT_SUBSTRATE_OR_PRODUCT	ORIGINAL_KEGG_NAME_COMPATIBLE	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。	"[""C00051""]"	"[""https://www.kegg.jp/entry/R00494"", ""https://www.kegg.jp/entry/R01262"", ""https://www.uniprot.org/uniprotkb/Q6P531/entry""]"	1	1	False	0.723546364233653	0.00137962772378558	0.005769889487713442	0.012232165713952496	25	8	0	31	True	REACTION_ANNOTATION_SUPPORTED_PROVISIONAL	DONE	33	0.21891711229946523	0.2214	0.8362449438202246	NOT_RUN	NA	NA	CHECK_INPUT_HASHES_BEFORE_REUSE;NEW_FAMILY_Q_REQUIRED	DONE	-1.6487543653326995	8.540760525364088e-07	1.250737929641584e-05	False	False	NOT_ESTABLISHED_BY_MAPPING	COAD|glutathione, reduced (GSH)|KEGG:C00051|hsa:124975	0.21891711229946523	-0.17253934804469373	0.5554521053514511	0.2214	0.8385652719665272	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	783af538d203663ba4a7eb2d2535a99686c67ae4c1163eca1e2126d603047479	patient_v1	0.21891711229946523	-0.17253934804469373	0.5554521053514511	0.2214	0.8081334677419355	33	DONE	REUSED_AFTER_SOURCE_HASH_AND_VECTOR_CHECK	783af538d203663ba4a7eb2d2535a99686c67ae4c1163eca1e2126d603047479	availability_reuse_v2	1.4355986888216752	0.005769889487713442	0.012232165713952496	33	DONE	25	8	0	1.035313535783683	0.01681269277126942	0.030726645409561357	31	DONE	23	8	0	-1.7633244337738336	-2.1955483265001683	-1.331100541047499	1.7073694932031761e-09	1.6590477150936525e-08	33	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	2.0	31.0	0.0	Epithelial cells	DONE	DESCRIPTIVE_ONLY	1.0	0.11248972371179108	0.22996151835050582	Epithelial	DONE	DESCRIPTIVE_ONLY	1.0	0.4097426632347976	0.32069331057882094	Epithelial	Epithelial	DONE	DONE	1.0	1.0
