cancer	gene	pool_status	work_priority	priority_reason	functional_class	functional_class_code	study_record_count	unique_source_count	genetic_intervention_reported	linked_direct_metabolites	direct_relation_ids	n_direct_relations	mapping_status	original_best_metabolite	original_n	original_rho	original_q	same_relation_er_v3_n	same_relation_er_v3_rho	same_relation_er_v3_q	same_relation_er_v2_q	er_v3_display_best_relation	er_v3_display_best_q	patient_evidence_summary	functional_summary	models	interventions	metabolite_readout	counterevidence_and_limits	research_increment	next_minimal_action	review_depth	literature_search_status	fulltext_review_status	mediation_in_CAMP	depmap_status	depmap_score	depmap_n_models	common_essential_status	normal_tissue_safety	cptac_role	fuscc_status	study_ids	source_urls	original_statistics_source	robustness_source	direct_mapping_source	review_status	snapshot_commit
BRCA	NNMT	RETAINED	保留	1-MNA—UBC12/Cullin1—P27等机制已发表，作为深入参照	有乳腺癌遗传干预报告	A	3	3	True	S-adenosylhomocysteine (SAH); nicotinamide; 1-methylnicotinamide	KEGG:C00021|NNMT; KEGG:C00153|NNMT; KEGG:C02918|NNMT	3	复用原v1生化候选；未重新全面核验反应注释	1-methylnicotinamide	61.0	0.3799048122686408	0.0418	61.0	0.3844277473038987	0.053437500000000006	0.0534375	KEGG:C02918|NNMT	0.053437500000000006	本轮ER关联未过0.05；不以此排除功能价值	S066（2024）：影响G0/G1进程；1-MNA保护UBC12，促进Cullin-1相关P27降解 | S067（2022）：膜胆固醇/流动性及转移表型改变 | S068（2019）：减轻化疗诱导凋亡；SIRT1干预可逆转	S066：乳腺癌细胞及相关肿瘤模型 | S067：TNBC相关细胞/转移背景 | S068：乳腺癌ADM/PTX处理模型	S066：NNMT敲低及1-MNA相关机制实验 | S067：NNMT相关遗传干预 | S068：NNMT过表达，SIRT1 siRNA或EX527干预	S066：直接研究1-MNA | S067：胆固醇变化；不是自动证明1-MNA介导 | S068：摘要涉及1-MNA	S066：这是既有具体代谢机制，不能作为CAMP新发现；不同细胞来源仍需区分 | S067：不同代谢和非代谢环节不能合并为同一机制 | S068：药物背景依赖，不能等同未治疗肿瘤普遍依赖	1-MNA—UBC12/Cullin1—P27等机制已发表，作为深入参照	新增价值应是独立患者/细胞来源；不再以重复NNMT—1-MNA为新机制	PRIMARY_ABSTRACT_AND_TEXT_EXCERPT | PRIMARY_ABSTRACT	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	既有10基因对比有组织/plex混杂；不用于优先级加分	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S066; S067; S068	"https://pubmed.ncbi.nlm.nih.gov/38126621/
https://pubmed.ncbi.nlm.nih.gov/35988817/
https://pubmed.ncbi.nlm.nih.gov/31101119/"	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	NPL	RETAINED	暂挂	本轮未取得NPL乳腺癌直接干预	本轮未取得适用干预报告	J	0	0	False	N-acetylneuraminate	KEGG:C00270|NPL	1	复用原v1生化候选；未重新全面核验反应注释	N-acetylneuraminate	61.0	-0.0094658910629296	0.9540585798816568	61.0	-0.1473478110729628	0.5098909090909092	0.4862347826086957	KEGG:C00270|NPL	0.5098909090909092	本轮ER关联未过0.05；不以此排除功能价值	已进行该基因定向检索；本轮未取得足以归属乳腺癌的基因特异功能来源。不是证明该基因无作用。				有限检索范围，未完成无限制系统综述；低命中可能受别名/缩写和索引覆盖影响。	本轮未取得NPL乳腺癌直接干预	不要用总体唾液酸化研究替代NPL酶本体证据	BOUNDED_GENE_SEARCH_ONLY	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接			https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	OAT	RETAINED	保留	囊泡活性酶是背景，不是OAT特异扰动	观察性或非基因特异背景	G	1	1	False	glutamate; ornithine	KEGG:C00025|OAT; KEGG:C00077|OAT	2	复用原v1生化候选；未重新全面核验反应注释	glutamate	61.0	-0.1125330512956107	0.5552470588235294	61.0	-0.11491356732846962	0.6258280373831776	0.6124221238938053	KEGG:C00025|OAT	0.6258280373831776	本轮ER关联未过0.05；不以此排除功能价值	S072（2021）：提示囊泡可携带活性代谢酶	S072：MDA-MB-231、MCF10A及细胞外囊泡	S072：检测囊泡代谢酶/活性，非OAT特异敲低	S072：酶活相关；无OAT扰动—CAMP代谢物—肿瘤终点链	S072：不得将胰腺癌OAT敲低研究当乳腺癌验证	囊泡活性酶是背景，不是OAT特异扰动	排除有机阴离子转运体OAT缩写及其他癌种结果	PRIMARY_ABSTRACT	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S072	https://pubmed.ncbi.nlm.nih.gov/33499132/	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	ODC1	RETAINED	保留	化疗后干样富集/复发有遗传与亚精胺救援，但非普适缩瘤	有乳腺癌遗传干预报告	A	1	1	True	ornithine; putrescine	KEGG:C00077|ODC1; KEGG:C00134|ODC1	2	复用原v1生化候选；未重新全面核验反应注释	ornithine	61.0	0.2122157588577471	0.2554791044776119	61.0	0.19175393929011375	0.4201293103448276	0.3916714285714286	KEGG:C00077|ODC1	0.4201293103448276	本轮ER关联未过0.05；不以此排除功能价值	S073（2024）：抑制PTX诱导ALDH+富集及肿瘤起始，延迟复发；已形成原发瘤生长速率/PTX敏感性并未同样改变	S073：MDA-MB-231及肿瘤起始/复发模型	S073：shODC1、耐shRNA的ODC1回补、亚精胺救援；PTX背景	S073：亚精胺救援，不等于CAMP腐胺直接介导	S073：干细胞富集/复发终点不能改写为普遍缩瘤	化疗后干样富集/复发有遗传与亚精胺救援，但非普适缩瘤	按复发终点研究；腐胺与亚精胺不能直接混用	PRIMARY_RESULTS_TEXT_EXCERPT	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S073	https://doi.org/10.1002/advs.202404853	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	OTC	RETAINED	暂挂	本轮未取得可归属乳腺癌特异干预	本轮未取得适用干预报告	J	0	0	False	ornithine; citrulline	KEGG:C00077|OTC; KEGG:C00327|OTC	2	复用原v1生化候选；未重新全面核验反应注释	ornithine	61.0	0.1190904283447911	0.54705	61.0	0.11857243791118031	0.609457281553398	0.5922084905660377	KEGG:C00077|OTC	0.609457281553398	本轮ER关联未过0.05；不以此排除功能价值	已进行该基因定向检索；本轮未取得足以归属乳腺癌的基因特异功能来源。不是证明该基因无作用。				有限检索范围，未完成无限制系统综述；低命中可能受别名/缩写和索引覆盖影响。	本轮未取得可归属乳腺癌特异干预	排除非处方OTC缩写和其他癌种尿素循环研究	BOUNDED_GENE_SEARCH_ONLY	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接			https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	PAH	RETAINED	暂挂	PAH搜索有多环芳烃缩写污染，当前没有可归属证据	本轮未取得适用干预报告	J	0	0	False	phenylalanine; tyrosine	KEGG:C00079|PAH; KEGG:C00082|PAH	2	复用原v1生化候选；未重新全面核验反应注释	phenylalanine	61.0	0.0222104706504494	0.899314024390244	61.0	-0.07175490490457788	0.74385	0.73834	KEGG:C00079|PAH	0.74385	本轮ER关联未过0.05；不以此排除功能价值	已进行该基因定向检索；本轮未取得足以归属乳腺癌的基因特异功能来源。不是证明该基因无作用。				有限检索范围，未完成无限制系统综述；低命中可能受别名/缩写和索引覆盖影响。	PAH搜索有多环芳烃缩写污染，当前没有可归属证据	必须用phenylalanine hydroxylase全名核对；不以命中数优先	BOUNDED_GENE_SEARCH_ONLY	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接			https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	PANK1	RETAINED	暂挂	当前无可归属BRCA干预	本轮未取得适用干预报告	J	0	0	False	pantothenate	KEGG:C00864|PANK1	1	复用原v1生化候选；未重新全面核验反应注释	pantothenate	61.0	0.252141723955579	0.1956999999999999	61.0	0.3037178814047891	0.18105882352941177	0.1382869565217391	KEGG:C00864|PANK1	0.18105882352941177	本轮ER关联未过0.05；不以此排除功能价值	已进行该基因定向检索；本轮未取得足以归属乳腺癌的基因特异功能来源。不是证明该基因无作用。				有限检索范围，未完成无限制系统综述；低命中可能受别名/缩写和索引覆盖影响。	当前无可归属BRCA干预	区分PANK家族与CoA通路整体干预	BOUNDED_GENE_SEARCH_ONLY	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接			https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	PANK2	RETAINED	优先核查	PI3K-CoA论文主要功能涉及PANK4，PANK2归属未决	功能线索待方法/模型核定	F	1	1	False	pantothenate	KEGG:C00864|PANK2	1	复用原v1生化候选；未重新全面核验反应注释	pantothenate	61.0	-0.0508725542041247	0.8350300699300699	61.0	-0.03782081070417274	0.8704235294117647	0.8601077922077922	KEGG:C00864|PANK2	0.8704235294117647	本轮ER关联未过0.05；不以此排除功能价值	S075（2022）：支持CoA合成调控	S075：PI3K/AKT代谢模型；乳腺癌适用范围待全文核定	S075：PANK2/PANK4磷酸化与代谢调节研究	S075：维生素B5/CoA	S075：关键功能结论涉及PANK4；不可全部归到PANK2	PI3K-CoA论文主要功能涉及PANK4，PANK2归属未决	只核定PANK2构建、模型与终点，不转移PANK4证据	PRIMARY_ABSTRACT	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S075	https://pubmed.ncbi.nlm.nih.gov/35896750/	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	NEEDS_REVIEW	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	PANK3	RETAINED	暂挂	当前为网络/预后关联而非PANK3干预	观察性或非基因特异背景	G	1	1	False	pantothenate	KEGG:C00864|PANK3	1	复用原v1生化候选；未重新全面核验反应注释	pantothenate	61.0	0.024960338445267	0.899314024390244	61.0	0.0062066302390199005	0.9655464705882353	0.9770410714285714	KEGG:C00864|PANK3	0.9655464705882353	本轮ER关联未过0.05；不以此排除功能价值	S076（2018）：PANK3等进入关联/预测网络	S076：乳腺癌计算网络/预后资料	S076：非PANK3基因扰动	S076：未核实对应CAMP代谢物变化	S076：预后签名不构成功能支持	当前为网络/预后关联而非PANK3干预	保留候选，出现直接实验来源再推进	PRIMARY_ABSTRACT_AND_TEXT_EXCERPT	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S076	https://doi.org/10.1038/s41598-018-20215-5	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	PCYT1A	RETAINED	优先核查	BPIS脂质积累/死亡研究有线索，但特异操作未确认	功能线索待方法/模型核定	F	1	1	False	cytidine 5'-diphosphocholine	KEGG:C00307|PCYT1A	1	复用原v1生化候选；未重新全面核验反应注释	cytidine 5'-diphosphocholine	61.0	0.2381841610758126	0.2100857142857142	49.0	0.20235588202356444	0.4467046153846154	0.3916714285714286	KEGG:C00307|PCYT1A	0.4467046153846154	本轮ER关联未过0.05；不以此排除功能价值	S077（2023）：PCYT1A上调伴甘油磷脂积累及自噬性死亡	S077：乳腺癌细胞，具体系需全文核定	S077：BPIS、阿魏酸/对香豆酸处理	S077：脂质组支持甘油磷脂积累	S077：混合提取物/药物背景；摘要未充分核实PCYT1A特异敲低	BPIS脂质积累/死亡研究有线索，但特异操作未确认	查PCYT1A直接敲低/回补及药物特异性	PRIMARY_ABSTRACT	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S077	https://pubmed.ncbi.nlm.nih.gov/37230459/	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	NEEDS_REVIEW	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	PCYT1B	RETAINED	暂挂	本轮未获得PCYT1B特异乳腺癌干预	本轮未取得适用干预报告	J	0	0	False	cytidine 5'-diphosphocholine	KEGG:C00307|PCYT1B	1	复用原v1生化候选；未重新全面核验反应注释	cytidine 5'-diphosphocholine	61.0	-0.1884983186940518	0.32535	49.0	-0.10290643856089736	0.7008126050420168	0.4382132530120482	KEGG:C00307|PCYT1B	0.7008126050420168	本轮ER关联未过0.05；不以此排除功能价值	已进行该基因定向检索；本轮未取得足以归属乳腺癌的基因特异功能来源。不是证明该基因无作用。				有限检索范围，未完成无限制系统综述；低命中可能受别名/缩写和索引覆盖影响。	本轮未获得PCYT1B特异乳腺癌干预	不能用PCYT1A的通路结果补位	BOUNDED_GENE_SEARCH_ONLY	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接			https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	PARTIAL	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	PCYT2	RETAINED	保留	营养适应证据较清楚，乳腺癌特异基因抑癌证据不足	功能线索待方法/模型核定	F	2	2	False	phosphoethanolamine	KEGG:C00346|PCYT2	1	复用原v1生化候选；未重新全面核验反应注释	phosphoethanolamine	61.0	0.4090428344791115	0.0342	61.0	0.3768436747516131	0.0722	0.06498	KEGG:C00346|PCYT2	0.0722	本轮ER关联未过0.05；不以此排除功能价值	S078（2012）：PE合成及Pcyt2活性提高 | S079（2025）：迁移/侵袭改变	S078：乳腺癌细胞血清不足/营养应激 | S079：SKOV3、OVCAR3卵巢癌	S078：营养干预、Pcyt2表达/磷酸化/活性检测 | S079：PCYT2敲低、AMPK/FOXO1通路抑制剂救援	S078：CDP-乙醇胺/PE生物合成 | S079：PE/膜流动性	S078：不是已证实基因抑制降低肿瘤生长的结果 | S079：明确是卵巢癌，不计作BRCA干预	营养适应证据较清楚，乳腺癌特异基因抑癌证据不足	保留患者磷酸乙醇胺线索，卵巢癌敲低不作为乳腺癌验证	PRIMARY_ABSTRACT | PRIMARY_RESULTS_TEXT_EXCERPT	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	既有10基因对比有组织/plex混杂；不用于优先级加分	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S078; S079	"https://pubmed.ncbi.nlm.nih.gov/22339418/
https://www.nature.com/articles/s41598-025-96405-9"	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	NEEDS_REVIEW	227245e3171ac3b8530835624711c1a0a69363cf
BRCA	PEPD	RETAINED	暂挂	外源酶失活PEPD G278D的HER2降解不支持内源肽水解靶向	外源非催化蛋白干预	E	2	2	False	glycylproline; glycine; proline	HMDB:HMDB00721|PEPD; KEGG:C00037|PEPD; KEGG:C00148|PEPD	3	复用原v1生化候选；未重新全面核验反应注释	glycylproline	61.0	-0.1712585329993992	0.3768035294117647	56.0	-0.1706192177793739	0.48688783783783784	0.3594109090909091	HMDB:HMDB00721|PEPD	0.48688783783783784	本轮ER关联未过0.05；不以此排除功能价值	S080（2024）：抑制生长及相关转移病灶 | S081（2026）：相关PDX肿瘤消除/生长受抑	S080：曲妥珠单抗耐药HER2+细胞、原位PDX、脑/肺病灶 | S081：p95HER2、HER2+耐药细胞/PDX	S080：外源重组PEPD G278D；HER2/EGFR siRNA检验靶点 | S081：PEPD G278D蛋白给药	S080：不涉及CAMP Gly-Pro介导 | S081：非二肽水解机制	S080：酶失活PEPD变体的受体降解作用，不能推断应抑制内源PEPD | S081：相关研究系列；不能计为CAMP代谢机制独立验证	外源酶失活PEPD G278D的HER2降解不支持内源肽水解靶向	暂挂当前Gly-Pro/甘氨酸/脯氨酸介导主张，另保留外源蛋白功能	PRIMARY_ABSTRACT	DONE_BOUNDED_SEARCH	PARTIAL_NOT_ALL_FULLTEXT	NOT_ESTABLISHED	NOT_RUN; DEFERRED_BY_USER			NOT_ASSESSED	NOT_ASSESSED	本轮未新增或核验蛋白数据	本轮未取得318匹配明细，不将旧摘要当新增验证；待回接	S080; S081	"https://pubmed.ncbi.nlm.nih.gov/38503142/
https://pubmed.ncbi.nlm.nih.gov/42009845/"	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/candidate_comparison_v1.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/results/BRCA/20260919_ER_availability_v3/er_availability_all_174.tsv	https://github.com/Asukasssss/-/blob/227245e3171ac3b8530835624711c1a0a69363cf/reference/brca/direct_edges_v1.tsv	NEEDS_REVIEW	227245e3171ac3b8530835624711c1a0a69363cf
