mode	group	bin_id	mean_log2_ratio	n_donors
primary	Myeloid | cDC1 | adj_benign	chr11:3	0.0012259531236955778	9
primary	Myeloid | cDC1 | adj_benign	chr11:4	0.0025578512668955854	9
primary	Myeloid | cDC1 | adj_benign	chr11:5	0.0048273277196072585	8
primary	Myeloid | cDC1 | adj_benign	chr11:6	0.012053121242568986	10
primary	Myeloid | cDC1 | adj_benign	chr11:7	0.012835308498599863	10
primary	Myeloid | cDC1 | adj_benign	chr11:8	0.0029486471866497213	9
primary	Myeloid | cDC1 | adj_benign	chr11:9	-0.0039755451158942036	9
primary	Myeloid | cDC1 | adj_benign	chr12:0	-0.04887440238761724	10
primary	Myeloid | cDC1 | adj_benign	chr12:1	-0.04944994371538627	10
primary	Myeloid | cDC1 | adj_benign	chr12:10	0.00238340392020391	10
primary	Myeloid | cDC1 | adj_benign	chr12:11	0.0049153783463735	10
primary	Myeloid | cDC1 | adj_benign	chr12:12	0.001783180345032717	10
primary	Myeloid | cDC1 | adj_benign	chr12:13	0.00128128067169005	4
primary	Myeloid | cDC1 | adj_benign	chr12:2	-0.03945956770020344	10
primary	Myeloid | cDC1 | adj_benign	chr12:3	-0.05402898575015528	4
primary	Myeloid | cDC1 | adj_benign	chr12:4	-0.006703440221204403	10
primary	Myeloid | cDC1 | adj_benign	chr12:5	0.0048216712378324365	10
primary	Myeloid | cDC1 | adj_benign	chr12:6	0.00124608414891919	10
primary	Myeloid | cDC1 | adj_benign	chr12:7	-0.000870539652854478	10
primary	Myeloid | cDC1 | adj_benign	chr12:8	0.0011984841924763	1
primary	Myeloid | cDC1 | adj_benign	chr12:9	-0.0007308959143919694	10
primary	Myeloid | cDC1 | adj_benign	chr13:1	NA	0
primary	Myeloid | cDC1 | adj_benign	chr13:10	0.0011984841924763	1
primary	Myeloid | cDC1 | adj_benign	chr13:11	-0.007743688131349597	8
primary	Myeloid | cDC1 | adj_benign	chr13:2	-0.033252026162923276	10
primary	Myeloid | cDC1 | adj_benign	chr13:3	-0.03701829997804574	8
primary	Myeloid | cDC1 | adj_benign	chr13:4	-0.021837432087870617	10
primary	Myeloid | cDC1 | adj_benign	chr13:5	0.0011984841924763	1
primary	Myeloid | cDC1 | adj_benign	chr13:6	NA	0
primary	Myeloid | cDC1 | adj_benign	chr13:7	-0.0031825330692672863	8
primary	Myeloid | cDC1 | adj_benign	chr13:9	-0.006735651024770577	7
primary	Myeloid | cDC1 | adj_benign	chr14:1	NA	0
primary	Myeloid | cDC1 | adj_benign	chr14:10	-0.023469322558760837	10
primary	Myeloid | cDC1 | adj_benign	chr14:2	0.002173084924845951	10
primary	Myeloid | cDC1 | adj_benign	chr14:3	-0.004038628178797814	10
primary	Myeloid | cDC1 | adj_benign	chr14:4	-0.011077455085600598	6
primary	Myeloid | cDC1 | adj_benign	chr14:5	0.0008337652507734167	10
primary	Myeloid | cDC1 | adj_benign	chr14:6	0.00044262793076268867	10
primary	Myeloid | cDC1 | adj_benign	chr14:7	-0.015187644232902813	10
primary	Myeloid | cDC1 | adj_benign	chr14:8	NA	0
primary	Myeloid | cDC1 | adj_benign	chr14:9	-0.03964563128084407	10
primary	Myeloid | cDC1 | adj_benign	chr15:10	NA	0
primary	Myeloid | cDC1 | adj_benign	chr15:2	0.00117037452723985	2
primary	Myeloid | cDC1 | adj_benign	chr15:3	-0.0010167853489834247	8
primary	Myeloid | cDC1 | adj_benign	chr15:4	0.002195641877578767	10
primary	Myeloid | cDC1 | adj_benign	chr15:5	0.0004638606403163014	10
primary	Myeloid | cDC1 | adj_benign	chr15:6	0.008327846246301127	10
primary	Myeloid | cDC1 | adj_benign	chr15:7	0.03444839420830711	10
primary	Myeloid | cDC1 | adj_benign	chr15:8	0.03347573726238533	10
primary	Myeloid | cDC1 | adj_benign	chr15:9	0.041685604514023124	7
primary	Myeloid | cDC1 | adj_benign	chr16:0	-0.002448348317620721	10
primary	Myeloid | cDC1 | adj_benign	chr16:1	-0.001894996856410193	10
primary	Myeloid | cDC1 | adj_benign	chr16:2	0.002467339983867148	10
primary	Myeloid | cDC1 | adj_benign	chr16:3	0.0025413347813372637	10
primary	Myeloid | cDC1 | adj_benign	chr16:4	0.0012185343709953998	3
primary	Myeloid | cDC1 | adj_benign	chr16:5	0.002943337261762629	10
primary	Myeloid | cDC1 | adj_benign	chr16:6	0.0021905871637368235	10
primary	Myeloid | cDC1 | adj_benign	chr16:7	0.0035093236377777524	10
primary	Myeloid | cDC1 | adj_benign	chr16:8	0.024394887223310215	10
primary	Myeloid | cDC1 | adj_benign	chr17:0	0.003625270925493758	10
primary	Myeloid | cDC1 | adj_benign	chr17:1	0.002786491901881263	10
primary	Myeloid | cDC1 | adj_benign	chr17:2	0.0021674462248648203	10
primary	Myeloid | cDC1 | adj_benign	chr17:3	-0.04523447788063378	10
primary	Myeloid | cDC1 | adj_benign	chr17:4	0.0005966267426573645	10
primary	Myeloid | cDC1 | adj_benign	chr17:5	0.01241232596203641	10
primary	Myeloid | cDC1 | adj_benign	chr17:6	0.017492643845544296	10
primary	Myeloid | cDC1 | adj_benign	chr17:7	-0.0013728493557977253	10
primary	Myeloid | cDC1 | adj_benign	chr17:8	0.0026218321656316093	10
primary	Myeloid | cDC1 | adj_benign	chr18:0	-0.0016325502973044228	10
primary	Myeloid | cDC1 | adj_benign	chr18:1	0.0066342357950686425	6
primary	Myeloid | cDC1 | adj_benign	chr18:2	0.003155372815876266	7
primary	Myeloid | cDC1 | adj_benign	chr18:3	0.002035493142929074	7
primary	Myeloid | cDC1 | adj_benign	chr18:4	0.0012569737543274375	8
primary	Myeloid | cDC1 | adj_benign	chr18:5	-0.0026226036593837102	10
primary	Myeloid | cDC1 | adj_benign	chr18:6	0.034113310299801546	4
primary	Myeloid | cDC1 | adj_benign	chr18:7	0.04071158285798833	6
primary	Myeloid | cDC1 | adj_benign	chr18:8	NA	0
primary	Myeloid | cDC1 | adj_benign	chr19:0	0.006919312616993407	10
primary	Myeloid | cDC1 | adj_benign	chr19:1	-0.001927871436490688	10
primary	Myeloid | cDC1 | adj_benign	chr19:2	0.0012477848564171	5
primary	Myeloid | cDC1 | adj_benign	chr19:3	0.0031835067314278714	10
primary	Myeloid | cDC1 | adj_benign	chr19:4	0.02882632695547564	10
primary	Myeloid | cDC1 | adj_benign	chr19:5	0.000559399175292949	10
primary	Myeloid | cDC1 | adj_benign	chr1:0	0.014709013029568885	10
primary	Myeloid | cDC1 | adj_benign	chr1:1	-0.000210127437056112	10
primary	Myeloid | cDC1 | adj_benign	chr1:10	-0.002335703408987751	10
primary	Myeloid | cDC1 | adj_benign	chr1:11	-0.00847409245664056	10
primary	Myeloid | cDC1 | adj_benign	chr1:12	NA	0
primary	Myeloid | cDC1 | adj_benign	chr1:14	-0.016190815498362966	8
primary	Myeloid | cDC1 | adj_benign	chr1:15	0.0005051408311574045	10
primary	Myeloid | cDC1 | adj_benign	chr1:16	0.01111285398685205	10
primary	Myeloid | cDC1 | adj_benign	chr1:17	0.004011684926171304	10
primary	Myeloid | cDC1 | adj_benign	chr1:18	0.008617485895338837	10
primary	Myeloid | cDC1 | adj_benign	chr1:19	0.005691215356750209	9
primary	Myeloid | cDC1 | adj_benign	chr1:2	-0.017053333872586906	10
primary	Myeloid | cDC1 | adj_benign	chr1:20	0.004713963670271363	10
primary	Myeloid | cDC1 | adj_benign	chr1:21	0.004179296736450974	8
primary	Myeloid | cDC1 | adj_benign	chr1:22	0.005103229101949822	10
primary	Myeloid | cDC1 | adj_benign	chr1:23	0.0012259531236955778	9
primary	Myeloid | cDC1 | adj_benign	chr1:24	0.012657857137365218	8
primary	Myeloid | cDC1 | adj_benign	chr1:3	-0.0007376805066890917	10
primary	Myeloid | cDC1 | adj_benign	chr1:4	0.0026679319614147418	10
primary	Myeloid | cDC1 | adj_benign	chr1:5	0.002181725092210845	10
primary	Myeloid | cDC1 | adj_benign	chr1:6	-0.0037523965535673737	9
primary	Myeloid | cDC1 | adj_benign	chr1:7	-0.0043440415219495165	9
primary	Myeloid | cDC1 | adj_benign	chr1:8	-0.00836635855392962	10
primary	Myeloid | cDC1 | adj_benign	chr1:9	-0.0051078875033991064	9
primary	Myeloid | cDC1 | adj_benign	chr20:0	0.011083218220914407	10
primary	Myeloid | cDC1 | adj_benign	chr20:1	0.056225963205241425	4
primary	Myeloid | cDC1 | adj_benign	chr20:2	0.06400053445793427	8
primary	Myeloid | cDC1 | adj_benign	chr20:3	0.024108996615270103	10
primary	Myeloid | cDC1 | adj_benign	chr20:4	0.0032822317733745866	10
primary	Myeloid | cDC1 | adj_benign	chr20:5	0.014375927213374582	10
primary	Myeloid | cDC1 | adj_benign	chr20:6	0.01725824801216483	9
primary	Myeloid | cDC1 | adj_benign	chr21:0	NA	0
primary	Myeloid | cDC1 | adj_benign	chr21:1	NA	0
primary	Myeloid | cDC1 | adj_benign	chr21:2	-0.014892093213595836	2
primary	Myeloid | cDC1 | adj_benign	chr21:3	0.0060702091448477215	10
primary	Myeloid | cDC1 | adj_benign	chr21:4	0.018492141739891953	10
primary	Myeloid | cDC1 | adj_benign	chr22:1	0.028333155767465756	7
primary	Myeloid | cDC1 | adj_benign	chr22:2	0.010278360469058796	10
primary	Myeloid | cDC1 | adj_benign	chr22:3	0.03427794301825937	10
primary	Myeloid | cDC1 | adj_benign	chr22:4	0.04228615867076668	10
primary	Myeloid | cDC1 | adj_benign	chr22:5	0.05330364719472155	2
primary	Myeloid | cDC1 | adj_benign	chr2:0	-0.008931668050860323	9
primary	Myeloid | cDC1 | adj_benign	chr2:1	-0.009364373230791654	8
primary	Myeloid | cDC1 | adj_benign	chr2:10	0.003483829605350848	10
primary	Myeloid | cDC1 | adj_benign	chr2:11	0.01903105321414886	10
primary	Myeloid | cDC1 | adj_benign	chr2:12	0.010788348785754182	6
primary	Myeloid | cDC1 | adj_benign	chr2:13	-0.0005404187554127046	10
primary	Myeloid | cDC1 | adj_benign	chr2:14	NA	0
primary	Myeloid | cDC1 | adj_benign	chr2:15	-0.03529875865222356	8
primary	Myeloid | cDC1 | adj_benign	chr2:16	-0.018765000368866594	9
primary	Myeloid | cDC1 | adj_benign	chr2:17	-0.009905214006225075	10
primary	Myeloid | cDC1 | adj_benign	chr2:18	-0.04045382925118758	7
primary	Myeloid | cDC1 | adj_benign	chr2:19	-0.033718649898941196	10
primary	Myeloid | cDC1 | adj_benign	chr2:2	-0.01723138766476887	10
primary	Myeloid | cDC1 | adj_benign	chr2:20	-0.013952327159964912	10
primary	Myeloid | cDC1 | adj_benign	chr2:21	0.0010362046282345896	9
primary	Myeloid | cDC1 | adj_benign	chr2:22	-0.009538573651510417	4
primary	Myeloid | cDC1 | adj_benign	chr2:23	-0.009900507767677102	10
primary	Myeloid | cDC1 | adj_benign	chr2:24	-0.004043981198451829	8
primary	Myeloid | cDC1 | adj_benign	chr2:3	-0.03137361678342461	10
primary	Myeloid | cDC1 | adj_benign	chr2:4	-0.012356014245082718	10
primary	Myeloid | cDC1 | adj_benign	chr2:5	0.0053994414840658105	6
primary	Myeloid | cDC1 | adj_benign	chr2:6	0.019532066519693768	10
primary	Myeloid | cDC1 | adj_benign	chr2:7	0.0074098890539980086	10
primary	Myeloid | cDC1 | adj_benign	chr2:8	-0.00245200176596405	10
primary	Myeloid | cDC1 | adj_benign	chr2:9	-0.004639728098470432	9
primary	Myeloid | cDC1 | adj_benign	chr3:0	0.016671539032844386	9
primary	Myeloid | cDC1 | adj_benign	chr3:1	0.0022994558474594452	10
primary	Myeloid | cDC1 | adj_benign	chr3:10	-0.003432941797758566	10
primary	Myeloid | cDC1 | adj_benign	chr3:11	-1.2670826312782039e-05	9
primary	Myeloid | cDC1 | adj_benign	chr3:12	0.0016883354333540504	10
primary	Myeloid | cDC1 | adj_benign	chr3:13	0.0018426479865336796	9
primary	Myeloid | cDC1 | adj_benign	chr3:14	0.00015613220646878574	10
primary	Myeloid | cDC1 | adj_benign	chr3:15	0.00044996757129741433	10
primary	Myeloid | cDC1 | adj_benign	chr3:16	NA	0
primary	Myeloid | cDC1 | adj_benign	chr3:17	0.002112405822867381	9
primary	Myeloid | cDC1 | adj_benign	chr3:18	0.007080850949242161	10
primary	Myeloid | cDC1 | adj_benign	chr3:19	0.010011021374361254	10
primary	Myeloid | cDC1 | adj_benign	chr3:2	0.0012774269198991713	7
primary	Myeloid | cDC1 | adj_benign	chr3:3	-0.0007315025367560553	10
primary	Myeloid | cDC1 | adj_benign	chr3:4	-0.0008965827340369666	10
primary	Myeloid | cDC1 | adj_benign	chr3:5	7.998317083544107e-05	10
primary	Myeloid | cDC1 | adj_benign	chr3:6	-0.0027823124480857385	6
primary	Myeloid | cDC1 | adj_benign	chr3:7	NA	0
primary	Myeloid | cDC1 | adj_benign	chr3:8	NA	0
primary	Myeloid | cDC1 | adj_benign	chr3:9	0.0011984841924763	1
primary	Myeloid | cDC1 | adj_benign	chr4:0	-0.0022447834804452463	10
primary	Myeloid | cDC1 | adj_benign	chr4:1	-0.003274722743138622	6
primary	Myeloid | cDC1 | adj_benign	chr4:10	0.0028109252995086654	10
primary	Myeloid | cDC1 | adj_benign	chr4:11	0.002160826410144564	6
primary	Myeloid | cDC1 | adj_benign	chr4:12	0.007700378864910117	6
primary	Myeloid | cDC1 | adj_benign	chr4:13	NA	0
primary	Myeloid | cDC1 | adj_benign	chr4:14	0.016629241089960813	8
primary	Myeloid | cDC1 | adj_benign	chr4:15	0.01564621015317198	7
primary	Myeloid | cDC1 | adj_benign	chr4:16	0.00133003161519822	7
primary	Myeloid | cDC1 | adj_benign	chr4:17	0.0011984841924763	1
primary	Myeloid | cDC1 | adj_benign	chr4:18	5.421415975352369e-05	8
primary	Myeloid | cDC1 | adj_benign	chr4:2	NA	0
primary	Myeloid | cDC1 | adj_benign	chr4:3	-0.008459871074363284	7
primary	Myeloid | cDC1 | adj_benign	chr4:4	-0.013165698726342863	9
primary	Myeloid | cDC1 | adj_benign	chr4:5	-0.013789954841540763	9
primary	Myeloid | cDC1 | adj_benign	chr4:6	NA	0
primary	Myeloid | cDC1 | adj_benign	chr4:7	-0.00021754041730289998	10
primary	Myeloid | cDC1 | adj_benign	chr4:8	0.006144377639247294	10
primary	Myeloid | cDC1 | adj_benign	chr4:9	0.002789004774198505	7
primary	Myeloid | cDC1 | adj_benign	chr5:0	-0.02832796819344368	8
primary	Myeloid | cDC1 | adj_benign	chr5:1	0.0012477848564171	5
primary	Myeloid | cDC1 | adj_benign	chr5:10	NA	0
primary	Myeloid | cDC1 | adj_benign	chr5:11	-0.012515240782644446	10
primary	Myeloid | cDC1 | adj_benign	chr5:12	-0.007092071310097379	5
primary	Myeloid | cDC1 | adj_benign	chr5:13	-0.0008892791392979965	10
primary	Myeloid | cDC1 | adj_benign	chr5:14	0.012230434179538561	10
primary	Myeloid | cDC1 | adj_benign	chr5:15	0.006558561250583661	10
primary	Myeloid | cDC1 | adj_benign	chr5:16	0.0022579112523078665	7
primary	Myeloid | cDC1 | adj_benign	chr5:17	0.010517644203197014	10
primary	Myeloid | cDC1 | adj_benign	chr5:18	NA	0
primary	Myeloid | cDC1 | adj_benign	chr5:3	-0.06439427162687864	10
primary	Myeloid | cDC1 | adj_benign	chr5:4	-0.09604874281579569	8
primary	Myeloid | cDC1 | adj_benign	chr5:5	-0.08880789551710438	10
primary	Myeloid | cDC1 | adj_benign	chr5:6	-0.02858927169411353	9
primary	Myeloid | cDC1 | adj_benign	chr5:7	-0.0049308072346245235	10
primary	Myeloid | cDC1 | adj_benign	chr5:8	-0.00387807293586691	9
primary	Myeloid | cDC1 | adj_benign	chr5:9	-0.005417564565384501	10
primary	Myeloid | cDC1 | adj_benign	chr6:0	0.0934945044346743	10
primary	Myeloid | cDC1 | adj_benign	chr6:1	0.05954102988632015	10
primary	Myeloid | cDC1 | adj_benign	chr6:10	0.0026727250392424903	10
primary	Myeloid | cDC1 | adj_benign	chr6:11	0.0023610254978316215	10
primary	Myeloid | cDC1 | adj_benign	chr6:12	0.0014841504767417245	6
primary	Myeloid | cDC1 | adj_benign	chr6:13	-0.01145561230417811	10
primary	Myeloid | cDC1 | adj_benign	chr6:14	-0.004553187953303817	10
primary	Myeloid | cDC1 | adj_benign	chr6:15	-0.002535900184202831	10
primary	Myeloid | cDC1 | adj_benign	chr6:16	-0.008185067577333435	4
primary	Myeloid | cDC1 | adj_benign	chr6:17	NA	0
primary	Myeloid | cDC1 | adj_benign	chr6:2	0.03795148522942352	10
primary	Myeloid | cDC1 | adj_benign	chr6:3	0.2715841983757597	10
primary	Myeloid | cDC1 | adj_benign	chr6:4	0.01978431132811361	10
primary	Myeloid | cDC1 | adj_benign	chr6:5	0.0005794472731874	4
primary	Myeloid | cDC1 | adj_benign	chr6:6	NA	0
primary	Myeloid | cDC1 | adj_benign	chr6:7	0.0014957131562795224	9
primary	Myeloid | cDC1 | adj_benign	chr6:8	0.0018734908985455876	9
primary	Myeloid | cDC1 | adj_benign	chr6:9	NA	0
primary	Myeloid | cDC1 | adj_benign	chr7:0	0.011448823867091024	10
primary	Myeloid | cDC1 | adj_benign	chr7:1	0.0017946602646279318	9
primary	Myeloid | cDC1 | adj_benign	chr7:10	0.005286237312229679	10
primary	Myeloid | cDC1 | adj_benign	chr7:11	-0.003967900516533677	6
primary	Myeloid | cDC1 | adj_benign	chr7:12	0.0005372117071235667	9
primary	Myeloid | cDC1 | adj_benign	chr7:13	-0.0002447898611906108	10
primary	Myeloid | cDC1 | adj_benign	chr7:14	-0.020742927898983965	10
primary	Myeloid | cDC1 | adj_benign	chr7:15	-0.027119574697347486	9
primary	Myeloid | cDC1 | adj_benign	chr7:2	0.0045091924731600844	10
primary	Myeloid | cDC1 | adj_benign	chr7:3	0.004047209876249948	10
primary	Myeloid | cDC1 | adj_benign	chr7:4	0.0037625020403688073	10
primary	Myeloid | cDC1 | adj_benign	chr7:5	0.00117037452723985	2
primary	Myeloid | cDC1 | adj_benign	chr7:6	0.0012477848564171	5
primary	Myeloid | cDC1 | adj_benign	chr7:7	0.00726596020762704	10
primary	Myeloid | cDC1 | adj_benign	chr7:8	0.0012090466154360334	3
primary	Myeloid | cDC1 | adj_benign	chr7:9	0.0076702780467625565	10
primary	Myeloid | cDC1 | adj_benign	chr8:0	-5.2215596461700113e-05	2
primary	Myeloid | cDC1 | adj_benign	chr8:1	-0.005786858275588065	8
primary	Myeloid | cDC1 | adj_benign	chr8:10	0.003059313126604777	10
primary	Myeloid | cDC1 | adj_benign	chr8:11	NA	0
primary	Myeloid | cDC1 | adj_benign	chr8:12	0.0012259531236955778	9
primary	Myeloid | cDC1 | adj_benign	chr8:13	NA	0
primary	Myeloid | cDC1 | adj_benign	chr8:14	0.006058443802065777	10
primary	Myeloid | cDC1 | adj_benign	chr8:2	-0.0007818869141722345	10
primary	Myeloid | cDC1 | adj_benign	chr8:3	-0.0006804183700674376	10
primary	Myeloid | cDC1 | adj_benign	chr8:4	0.005589639454641319	9
primary	Myeloid | cDC1 | adj_benign	chr8:5	0.0033302140563421486	10
primary	Myeloid | cDC1 | adj_benign	chr8:6	0.0031925038383914875	8
primary	Myeloid | cDC1 | adj_benign	chr8:7	0.003669138913364746	7
primary	Myeloid | cDC1 | adj_benign	chr8:8	0.002717521307100369	9
primary	Myeloid | cDC1 | adj_benign	chr8:9	0.005275847810755535	9
primary	Myeloid | cDC1 | adj_benign	chr9:0	-0.019432963556375048	8
primary	Myeloid | cDC1 | adj_benign	chr9:1	-0.0037182339645703668	4
primary	Myeloid | cDC1 | adj_benign	chr9:10	0.05947452289712898	6
primary	Myeloid | cDC1 | adj_benign	chr9:11	0.035811889338463854	8
primary	Myeloid | cDC1 | adj_benign	chr9:12	0.004510064165256326	10
primary	Myeloid | cDC1 | adj_benign	chr9:13	0.00077067865897444	10
primary	Myeloid | cDC1 | adj_benign	chr9:2	-0.038399901340278396	1
primary	Myeloid | cDC1 | adj_benign	chr9:3	-0.012824152936777456	10
primary	Myeloid | cDC1 | adj_benign	chr9:6	NA	0
primary	Myeloid | cDC1 | adj_benign	chr9:7	-0.008082197883579731	10
primary	Myeloid | cDC1 | adj_benign	chr9:8	8.986398260581345e-05	10
primary	Myeloid | cDC1 | adj_benign	chr9:9	0.021340779075961692	10
primary	Myeloid | cDC1 | cancer	chr10:0	0.012761381861268137	13
primary	Myeloid | cDC1 | cancer	chr10:1	-0.006782594954178395	14
primary	Myeloid | cDC1 | cancer	chr10:10	0.007816264812626435	14
primary	Myeloid | cDC1 | cancer	chr10:11	0.02760357335238873	14
primary	Myeloid | cDC1 | cancer	chr10:12	0.040208172882357736	12
primary	Myeloid | cDC1 | cancer	chr10:13	0.05115473034561352	4
primary	Myeloid | cDC1 | cancer	chr10:2	-0.00042196240011076566	13
primary	Myeloid | cDC1 | cancer	chr10:3	-0.0023720430695299264	10
primary	Myeloid | cDC1 | cancer	chr10:4	-0.004473426849109487	10
primary	Myeloid | cDC1 | cancer	chr10:5	0.016566753975870135	2
primary	Myeloid | cDC1 | cancer	chr10:6	0.006655431423417025	14
primary	Myeloid | cDC1 | cancer	chr10:7	0.008769590462816276	14
primary	Myeloid | cDC1 | cancer	chr10:8	0.012190063758162312	14
primary	Myeloid | cDC1 | cancer	chr10:9	0.007019738536839974	13
primary	Myeloid | cDC1 | cancer	chr11:0	0.012253339880791188	14
primary	Myeloid | cDC1 | cancer	chr11:1	0.003144456243642943	14
primary	Myeloid | cDC1 | cancer	chr11:10	-0.024744761566621757	14
primary	Myeloid | cDC1 | cancer	chr11:11	-0.12814925190406906	14
primary	Myeloid | cDC1 | cancer	chr11:12	-0.17426931016733035	12
primary	Myeloid | cDC1 | cancer	chr11:13	-0.12064913976709651	2
primary	Myeloid | cDC1 | cancer	chr11:2	NA	0
primary	Myeloid | cDC1 | cancer	chr11:3	0.0013151685435819306	13
primary	Myeloid | cDC1 | cancer	chr11:4	0.006287161303031984	13
