mode	subtype	bin_id	n_pairs	mean_tumor_minus_adjacent_log2
primary	cDC2	chr7:6	7	-0.007705637683041691
primary	cDC2	chr7:7	15	-0.0054204828369741765
primary	cDC2	chr7:8	4	0.0036229934736580435
primary	cDC2	chr7:9	15	-0.005543528202381225
primary	cDC2	chr8:0	2	-0.012218470484241968
primary	cDC2	chr8:1	13	-0.005994829939556823
primary	cDC2	chr8:10	15	-0.0006400148881250653
primary	cDC2	chr8:12	14	0.0038880335580089055
primary	cDC2	chr8:14	15	0.011432376203365076
primary	cDC2	chr8:2	15	-0.0051021698497495365
primary	cDC2	chr8:3	15	-0.0011895527632058147
primary	cDC2	chr8:4	14	-0.002848311639735558
primary	cDC2	chr8:5	15	-0.0027220390162642047
primary	cDC2	chr8:6	11	-0.0015634921437385056
primary	cDC2	chr8:7	12	-0.006228041015966588
primary	cDC2	chr8:8	14	-0.007915342475458526
primary	cDC2	chr8:9	14	-0.0013837870978781193
primary	cDC2	chr9:0	13	0.00066212987688889
primary	cDC2	chr9:1	5	0.0014509165336308695
primary	cDC2	chr9:10	8	0.002304940725676864
primary	cDC2	chr9:11	12	-0.0016574255846524266
primary	cDC2	chr9:12	15	-0.0013689688736459621
primary	cDC2	chr9:13	15	0.008316458614286584
primary	cDC2	chr9:2	1	0.0
primary	cDC2	chr9:3	15	0.0024664955891287835
primary	cDC2	chr9:7	15	0.0013898572479035065
primary	cDC2	chr9:8	15	-0.010328961117547691
primary	cDC2	chr9:9	15	-0.01031178217048793
primary	mDC_regs	chr10:0	4	0.049027325105279615
primary	mDC_regs	chr10:1	5	0.0032740075700454603
primary	mDC_regs	chr10:10	5	0.0015647722760050442
primary	mDC_regs	chr10:11	5	0.017298340958825688
primary	mDC_regs	chr10:12	4	0.0
primary	mDC_regs	chr10:2	4	0.0
primary	mDC_regs	chr10:3	2	0.0
primary	mDC_regs	chr10:4	3	0.0
primary	mDC_regs	chr10:6	5	0.0040999409567396864
primary	mDC_regs	chr10:7	5	-0.0016117291602261601
primary	mDC_regs	chr10:8	5	-0.010107673173383605
primary	mDC_regs	chr10:9	4	-0.010469189321698318
primary	mDC_regs	chr11:0	5	0.0015766510369984027
primary	mDC_regs	chr11:1	5	-0.005220126524533473
primary	mDC_regs	chr11:10	5	-0.03255893427476798
primary	mDC_regs	chr11:11	5	-0.03668151571909915
primary	mDC_regs	chr11:12	4	-0.007836503734309379
primary	mDC_regs	chr11:3	4	0.0
primary	mDC_regs	chr11:4	4	-0.005756491233597423
primary	mDC_regs	chr11:5	4	-0.003950958228188497
primary	mDC_regs	chr11:6	5	0.002025303671288717
primary	mDC_regs	chr11:7	5	-0.03146892719601169
primary	mDC_regs	chr11:8	4	-0.02557130714561745
primary	mDC_regs	chr11:9	4	-0.06895328393674385
primary	mDC_regs	chr12:0	5	0.08487480056869648
primary	mDC_regs	chr12:1	5	-0.0019400995774771141
primary	mDC_regs	chr12:10	5	0.010738850012483512
primary	mDC_regs	chr12:11	5	0.012438236279227008
primary	mDC_regs	chr12:12	5	-0.013566984918254633
primary	mDC_regs	chr12:13	1	0.0
primary	mDC_regs	chr12:2	5	-0.057447118617773366
primary	mDC_regs	chr12:3	1	0.0
primary	mDC_regs	chr12:4	5	0.005417557674352548
primary	mDC_regs	chr12:5	5	-0.0059270112481915865
primary	mDC_regs	chr12:6	5	-0.0009291672291452467
primary	mDC_regs	chr12:7	5	-0.007503206044791833
primary	mDC_regs	chr12:9	5	-0.00787124979028279
primary	mDC_regs	chr13:11	4	0.0030803196735940813
primary	mDC_regs	chr13:2	5	-0.00010066413936515583
primary	mDC_regs	chr13:3	4	-0.013335770318485436
primary	mDC_regs	chr13:4	5	-0.013267558712255096
primary	mDC_regs	chr13:7	4	-0.009887240849068016
primary	mDC_regs	chr13:9	3	-0.016319316861046502
primary	mDC_regs	chr14:10	5	0.05265530755528709
primary	mDC_regs	chr14:2	5	-0.07841138953314448
primary	mDC_regs	chr14:3	5	-0.03727750127989228
primary	mDC_regs	chr14:4	2	0.05820503993677961
primary	mDC_regs	chr14:5	5	0.015248606677461854
primary	mDC_regs	chr14:6	5	0.0056055831534837204
primary	mDC_regs	chr14:7	5	0.048519116074870514
primary	mDC_regs	chr14:9	5	0.06096014313586469
primary	mDC_regs	chr15:3	4	0.015755210926514523
primary	mDC_regs	chr15:4	5	0.028384210168676788
primary	mDC_regs	chr15:5	5	0.04608295247022256
primary	mDC_regs	chr15:6	5	0.060141093275239275
primary	mDC_regs	chr15:7	5	0.06432785523041348
primary	mDC_regs	chr15:8	5	0.09404350393744235
primary	mDC_regs	chr15:9	3	0.09593166894797868
primary	mDC_regs	chr16:0	5	-0.012482526243115619
primary	mDC_regs	chr16:1	5	0.0
primary	mDC_regs	chr16:2	5	0.0
primary	mDC_regs	chr16:3	5	0.0019520526341327733
primary	mDC_regs	chr16:4	1	0.0
primary	mDC_regs	chr16:5	5	0.01990335509700415
primary	mDC_regs	chr16:6	5	0.00252441658006642
primary	mDC_regs	chr16:7	5	0.008296971931821011
primary	mDC_regs	chr16:8	5	0.0011680134553159415
primary	mDC_regs	chr17:0	5	0.017962018705846523
primary	mDC_regs	chr17:1	5	0.0
primary	mDC_regs	chr17:2	5	-0.03444247635020734
primary	mDC_regs	chr17:3	5	-0.03722056323266023
primary	mDC_regs	chr17:4	5	-0.011084864057350149
primary	mDC_regs	chr17:5	5	-0.0008285294821416
primary	mDC_regs	chr17:6	5	0.0
primary	mDC_regs	chr17:7	5	0.0017087512804144598
primary	mDC_regs	chr17:8	5	-0.0019912387550847207
primary	mDC_regs	chr18:0	5	0.0034070771790440184
primary	mDC_regs	chr18:1	2	0.041214818328267164
primary	mDC_regs	chr18:2	3	0.010646162002457889
primary	mDC_regs	chr18:3	2	0.0
primary	mDC_regs	chr18:4	4	0.0
primary	mDC_regs	chr18:5	5	0.01059991392765874
primary	mDC_regs	chr18:6	1	0.0
primary	mDC_regs	chr18:7	2	0.06006187489108376
primary	mDC_regs	chr19:0	5	-0.006383077263750187
primary	mDC_regs	chr19:1	5	0.026667821620524685
primary	mDC_regs	chr19:2	1	0.0
primary	mDC_regs	chr19:3	5	0.009667320867223968
primary	mDC_regs	chr19:4	5	-0.0055173506778459945
primary	mDC_regs	chr19:5	5	-0.015767126240345954
primary	mDC_regs	chr1:0	5	0.016984141358697257
primary	mDC_regs	chr1:1	5	-0.001003079766858199
primary	mDC_regs	chr1:10	5	0.0008996632438880048
primary	mDC_regs	chr1:11	5	-0.03238836129384347
primary	mDC_regs	chr1:14	4	-0.03530134573180328
primary	mDC_regs	chr1:15	5	-0.019050697287532017
primary	mDC_regs	chr1:16	5	0.0038494208486678227
primary	mDC_regs	chr1:17	5	0.025259844231225147
primary	mDC_regs	chr1:18	5	0.04467442149081842
primary	mDC_regs	chr1:19	5	0.02464852474256874
primary	mDC_regs	chr1:2	5	-0.0255491464386109
primary	mDC_regs	chr1:20	5	0.005882662814853221
primary	mDC_regs	chr1:21	4	0.06755088283803728
primary	mDC_regs	chr1:22	5	0.030784634724917836
primary	mDC_regs	chr1:23	4	0.00457018608797685
primary	mDC_regs	chr1:24	4	-0.0036005652869714
primary	mDC_regs	chr1:3	5	-0.0007121763957879699
primary	mDC_regs	chr1:4	5	0.005135122555249054
primary	mDC_regs	chr1:5	5	0.0012973218474448863
primary	mDC_regs	chr1:6	4	0.006512459356902617
primary	mDC_regs	chr1:7	4	0.003636201627512492
primary	mDC_regs	chr1:8	5	0.010772724609744194
primary	mDC_regs	chr1:9	4	0.04481342914674649
primary	mDC_regs	chr20:0	5	-0.0029520399450015796
primary	mDC_regs	chr20:1	1	0.056657896979251894
primary	mDC_regs	chr20:2	4	0.0169423444197915
primary	mDC_regs	chr20:3	5	-0.005039848400737502
primary	mDC_regs	chr20:4	5	-0.0191635274369988
primary	mDC_regs	chr20:5	5	-0.02457926026336684
primary	mDC_regs	chr20:6	4	-0.001553527939212417
primary	mDC_regs	chr21:2	1	0.0
primary	mDC_regs	chr21:3	5	0.02605907609575116
primary	mDC_regs	chr21:4	5	0.0004286758329847165
primary	mDC_regs	chr22:1	3	0.0074973918262270164
primary	mDC_regs	chr22:2	5	0.010375328410199771
primary	mDC_regs	chr22:3	5	0.04135805143590045
primary	mDC_regs	chr22:4	5	0.03483265823564326
primary	mDC_regs	chr2:0	4	0.03347701449581939
primary	mDC_regs	chr2:1	3	0.05001854974051332
primary	mDC_regs	chr2:10	5	0.025171922441195045
primary	mDC_regs	chr2:11	5	0.00370972507922702
primary	mDC_regs	chr2:12	2	0.009808815883557333
primary	mDC_regs	chr2:13	5	0.006920760431963502
primary	mDC_regs	chr2:15	4	-0.01659770434852923
primary	mDC_regs	chr2:16	4	-0.02179861606377666
primary	mDC_regs	chr2:17	5	0.02133860776750613
primary	mDC_regs	chr2:18	3	0.057641866492992654
primary	mDC_regs	chr2:19	5	0.06285934105173567
primary	mDC_regs	chr2:2	5	-0.009671514283357515
primary	mDC_regs	chr2:20	5	0.019721947001393146
primary	mDC_regs	chr2:21	4	0.0031618613335532824
primary	mDC_regs	chr2:22	1	0.0787168910671405
primary	mDC_regs	chr2:23	5	0.05637822495660479
primary	mDC_regs	chr2:24	4	0.009957758118617559
primary	mDC_regs	chr2:3	5	-0.004434556877699833
primary	mDC_regs	chr2:4	5	-0.0001729967954025663
primary	mDC_regs	chr2:5	3	0.0
primary	mDC_regs	chr2:6	5	0.017437931764707086
primary	mDC_regs	chr2:7	5	0.005048326109655831
primary	mDC_regs	chr2:8	5	0.01073831989341355
primary	mDC_regs	chr2:9	4	0.03131777199043105
primary	mDC_regs	chr3:0	4	-0.012060927863926207
primary	mDC_regs	chr3:1	5	-0.005458408405197648
primary	mDC_regs	chr3:10	5	-0.0008783138599717189
primary	mDC_regs	chr3:11	4	0.013085998429100302
primary	mDC_regs	chr3:12	5	-0.00033157677240864896
primary	mDC_regs	chr3:13	4	0.012764003674883569
primary	mDC_regs	chr3:14	5	0.014495183309899882
primary	mDC_regs	chr3:15	5	0.04591331195799207
primary	mDC_regs	chr3:17	4	0.034264328821323
primary	mDC_regs	chr3:18	5	0.022465849660362004
primary	mDC_regs	chr3:19	5	-0.0011350726258892274
primary	mDC_regs	chr3:2	3	0.009303812283629836
primary	mDC_regs	chr3:3	5	0.027319704595626337
primary	mDC_regs	chr3:4	5	0.02343577189013172
primary	mDC_regs	chr3:5	5	0.01979610548212752
primary	mDC_regs	chr3:6	2	0.0
primary	mDC_regs	chr4:0	5	0.002459839569923254
primary	mDC_regs	chr4:1	3	0.02159652522979277
primary	mDC_regs	chr4:10	5	0.00486864442294746
primary	mDC_regs	chr4:11	3	-0.005572014112220449
primary	mDC_regs	chr4:12	3	-0.021220503542223535
primary	mDC_regs	chr4:14	3	0.0
primary	mDC_regs	chr4:15	4	-0.012451667424083
primary	mDC_regs	chr4:16	3	0.0
primary	mDC_regs	chr4:18	4	0.0
primary	mDC_regs	chr4:3	3	0.010518214973661934
primary	mDC_regs	chr4:4	4	0.021227111774896668
primary	mDC_regs	chr4:5	4	0.026460847303721977
primary	mDC_regs	chr4:7	5	0.06404712008203219
primary	mDC_regs	chr4:8	5	0.03422069450117947
primary	mDC_regs	chr4:9	4	0.015542479677313889
primary	mDC_regs	chr5:0	4	-0.039499268549438
primary	mDC_regs	chr5:1	1	-0.0630775200104578
primary	mDC_regs	chr5:11	5	0.022425998122197914
primary	mDC_regs	chr5:12	1	0.0
primary	mDC_regs	chr5:13	5	-0.015309845046244242
primary	mDC_regs	chr5:14	5	-0.029500678375628718
primary	mDC_regs	chr5:15	5	-0.008001858805568151
primary	mDC_regs	chr5:16	3	0.023146413449186998
primary	mDC_regs	chr5:17	5	0.02392443636309563
primary	mDC_regs	chr5:3	5	-0.0590557478354134
primary	mDC_regs	chr5:4	3	-0.03673565496426228
primary	mDC_regs	chr5:5	5	-0.019120724403193835
primary	mDC_regs	chr5:6	4	-0.023080919824277728
primary	mDC_regs	chr5:7	5	-0.016130264533206685
primary	mDC_regs	chr5:8	5	-0.013137053141892941
primary	mDC_regs	chr5:9	5	0.009306131061374684
primary	mDC_regs	chr6:0	5	0.08527375185030664
primary	mDC_regs	chr6:1	5	0.016199853656573903
primary	mDC_regs	chr6:10	5	-0.011888174940011209
primary	mDC_regs	chr6:11	5	0.0
primary	mDC_regs	chr6:12	2	0.0032812544631606495
primary	mDC_regs	chr6:13	5	-0.006063515602912704
primary	mDC_regs	chr6:14	5	0.006389333893152116
primary	mDC_regs	chr6:15	5	0.0023916670909854805
primary	mDC_regs	chr6:16	1	-0.05347947495004901
primary	mDC_regs	chr6:2	5	0.02375227364208762
primary	mDC_regs	chr6:3	5	0.06646358795502919
primary	mDC_regs	chr6:4	5	-0.024080155965484892
primary	mDC_regs	chr6:5	1	-0.1368704352847295
primary	mDC_regs	chr6:7	4	-0.09705615218296124
primary	mDC_regs	chr6:8	4	-0.08771237931218356
primary	mDC_regs	chr7:0	5	0.00608486084991317
primary	mDC_regs	chr7:1	3	-0.019080174921979814
primary	mDC_regs	chr7:10	5	-0.0055450039028886134
primary	mDC_regs	chr7:11	2	-0.007675087837433899
primary	mDC_regs	chr7:12	3	0.0
primary	mDC_regs	chr7:13	5	-0.0005355503239668699
primary	mDC_regs	chr7:14	5	-0.00792745099892251
primary	mDC_regs	chr7:15	5	-0.006294935275494172
primary	mDC_regs	chr7:2	5	-0.011275660083046288
primary	mDC_regs	chr7:3	5	-0.009865402093289139
primary	mDC_regs	chr7:4	5	-0.012554380804973259
primary	mDC_regs	chr7:6	1	0.0
primary	mDC_regs	chr7:7	5	0.0
primary	mDC_regs	chr7:8	1	0.0
primary	mDC_regs	chr7:9	5	0.0
primary	mDC_regs	chr8:0	1	0.0
primary	mDC_regs	chr8:1	4	0.009397475656193947
primary	mDC_regs	chr8:10	5	0.029280015434716516
primary	mDC_regs	chr8:12	4	0.011992256462884671
primary	mDC_regs	chr8:14	5	0.016656572591374014
primary	mDC_regs	chr8:2	5	0.012598138601217604
primary	mDC_regs	chr8:3	5	0.00466449139173226
primary	mDC_regs	chr8:4	4	0.0
primary	mDC_regs	chr8:5	5	0.005250046683579227
primary	mDC_regs	chr8:6	3	0.03954787052846387
primary	mDC_regs	chr8:7	4	0.04364107588592259
primary	mDC_regs	chr8:8	4	0.042871592407120504
primary	mDC_regs	chr8:9	4	0.030049982539383405
primary	mDC_regs	chr9:0	4	0.027264071989430476
primary	mDC_regs	chr9:1	1	0.0
primary	mDC_regs	chr9:10	2	0.03395712011696088
primary	mDC_regs	chr9:11	3	0.044754466691634714
primary	mDC_regs	chr9:12	5	0.017310876673402007
primary	mDC_regs	chr9:13	5	-0.020959630946457856
primary	mDC_regs	chr9:3	5	0.001550140104018733
primary	mDC_regs	chr9:7	5	0.011327452362465297
primary	mDC_regs	chr9:8	5	0.02269549029339199
primary	mDC_regs	chr9:9	5	0.06589181427419612
primary	pDC	chr10:0	1	0.0
primary	pDC	chr10:1	1	0.0
primary	pDC	chr10:10	1	0.0
primary	pDC	chr10:11	1	0.0
primary	pDC	chr10:12	1	0.0
primary	pDC	chr10:2	1	0.0
primary	pDC	chr10:4	1	0.0
primary	pDC	chr10:6	1	0.0
primary	pDC	chr10:7	1	0.0
primary	pDC	chr10:8	1	0.0
primary	pDC	chr10:9	1	0.0
primary	pDC	chr11:0	1	-0.0271589574286564
primary	pDC	chr11:1	1	-0.0460700285470058
primary	pDC	chr11:10	1	0.0
primary	pDC	chr11:11	1	0.0559368136157538
primary	pDC	chr11:12	1	0.026464662085903007
primary	pDC	chr11:3	1	0.0
primary	pDC	chr11:4	1	0.0
primary	pDC	chr11:5	1	-0.0498565975432797
primary	pDC	chr11:6	1	0.0436678523627639
primary	pDC	chr11:7	1	0.0
primary	pDC	chr11:8	1	0.0
primary	pDC	chr11:9	1	0.0
primary	pDC	chr12:0	1	0.004568550765442991
primary	pDC	chr12:1	1	-0.054063653427116
primary	pDC	chr12:10	1	0.06724513916740821
primary	pDC	chr12:11	1	-0.008576997738003599
primary	pDC	chr12:12	1	0.0
primary	pDC	chr12:2	1	-0.11994849109396988
primary	pDC	chr12:4	1	-0.0157924736097137
primary	pDC	chr12:5	1	0.0
primary	pDC	chr12:6	1	0.021090421520306005
primary	pDC	chr12:7	1	0.0662839358285099
primary	pDC	chr12:9	1	0.0186385903752299
primary	pDC	chr13:11	1	-0.1761731460272831
primary	pDC	chr13:2	1	0.0
primary	pDC	chr13:3	1	0.0
primary	pDC	chr13:4	1	0.0
primary	pDC	chr13:7	1	0.0
primary	pDC	chr13:9	1	-0.07548690363674389
primary	pDC	chr14:10	1	0.0
primary	pDC	chr14:2	1	0.0
primary	pDC	chr14:3	1	-0.0408462944593561
primary	pDC	chr14:5	1	-0.04711477528531
primary	pDC	chr14:6	1	0.0
primary	pDC	chr14:7	1	0.0
primary	pDC	chr14:9	1	0.0
primary	pDC	chr15:3	1	0.0
primary	pDC	chr15:4	1	0.0
primary	pDC	chr15:5	1	0.0
primary	pDC	chr15:6	1	0.0
primary	pDC	chr15:7	1	0.0
primary	pDC	chr15:8	1	-0.0096375374014477
primary	pDC	chr15:9	1	-0.0984171921848594
primary	pDC	chr16:0	1	0.0
primary	pDC	chr16:1	1	0.0
primary	pDC	chr16:2	1	0.0
primary	pDC	chr16:3	1	0.0
primary	pDC	chr16:5	1	0.0
primary	pDC	chr16:6	1	0.0
primary	pDC	chr16:7	1	0.0
primary	pDC	chr16:8	1	-0.06853655169646561
primary	pDC	chr17:0	1	0.0
primary	pDC	chr17:1	1	0.0
primary	pDC	chr17:2	1	0.0
primary	pDC	chr17:3	1	0.0
primary	pDC	chr17:4	1	0.0
primary	pDC	chr17:5	1	0.0
primary	pDC	chr17:6	1	0.0
primary	pDC	chr17:7	1	0.0
primary	pDC	chr17:8	1	0.0
primary	pDC	chr18:0	1	0.0
primary	pDC	chr18:4	1	0.0
primary	pDC	chr18:5	1	0.0226978419532862
primary	pDC	chr19:0	1	0.0
primary	pDC	chr19:1	1	0.0
primary	pDC	chr19:3	1	0.0
primary	pDC	chr19:4	1	0.0
primary	pDC	chr19:5	1	0.0
primary	pDC	chr1:0	1	-0.1169131085420161
primary	pDC	chr1:1	1	-0.0229402594555395
primary	pDC	chr1:10	1	-0.0116967900521486
primary	pDC	chr1:11	1	-0.13702367934504692
primary	pDC	chr1:14	1	-0.1640779342716269
primary	pDC	chr1:15	1	-0.0562105326493718
primary	pDC	chr1:16	1	0.0
primary	pDC	chr1:17	1	0.0
primary	pDC	chr1:18	1	0.0
primary	pDC	chr1:19	1	0.0
primary	pDC	chr1:2	1	0.0
primary	pDC	chr1:20	1	0.0780257290302501
primary	pDC	chr1:21	1	0.0590054976124418
primary	pDC	chr1:22	1	0.0
primary	pDC	chr1:23	1	0.0
primary	pDC	chr1:24	1	0.0
primary	pDC	chr1:3	1	0.0
primary	pDC	chr1:4	1	0.0
primary	pDC	chr1:5	1	0.0154580927385542
primary	pDC	chr1:6	1	0.07972531995674481
primary	pDC	chr1:7	1	0.0
primary	pDC	chr1:8	1	0.0
primary	pDC	chr1:9	1	0.0
primary	pDC	chr20:0	1	-0.019241162181607
primary	pDC	chr20:2	1	-0.021427141962533897
primary	pDC	chr20:3	1	-0.0023585436812351996
primary	pDC	chr20:4	1	0.0
primary	pDC	chr20:5	1	0.0
primary	pDC	chr20:6	1	0.0
primary	pDC	chr21:3	1	-0.06488499641376291
primary	pDC	chr21:4	1	0.0
primary	pDC	chr22:1	1	0.0
primary	pDC	chr22:2	1	0.0
primary	pDC	chr22:3	1	0.0921953846898734
primary	pDC	chr22:4	1	0.1265521516094321
primary	pDC	chr2:0	1	-0.12733810991934338
primary	pDC	chr2:1	1	-0.1119268025140921
primary	pDC	chr2:10	1	0.0
primary	pDC	chr2:11	1	0.0
primary	pDC	chr2:13	1	0.0
primary	pDC	chr2:15	1	0.0
primary	pDC	chr2:16	1	0.0
primary	pDC	chr2:17	1	0.0
primary	pDC	chr2:18	1	0.0
primary	pDC	chr2:19	1	0.0
primary	pDC	chr2:2	1	-0.014359628628173101
primary	pDC	chr2:20	1	0.0
primary	pDC	chr2:21	1	0.0
primary	pDC	chr2:23	1	0.0
primary	pDC	chr2:24	1	0.0
primary	pDC	chr2:3	1	0.0
primary	pDC	chr2:4	1	0.0
primary	pDC	chr2:6	1	0.0
primary	pDC	chr2:7	1	0.0395236798673997
primary	pDC	chr2:8	1	0.09519766906652649
primary	pDC	chr2:9	1	0.0684969027501287
primary	pDC	chr3:0	1	0.0
primary	pDC	chr3:1	1	0.0
primary	pDC	chr3:10	1	-0.1005242913699941
primary	pDC	chr3:11	1	-0.0592614890907016
primary	pDC	chr3:12	1	0.0
primary	pDC	chr3:13	1	0.0
primary	pDC	chr3:14	1	0.0
primary	pDC	chr3:15	1	0.0
primary	pDC	chr3:17	1	0.0
primary	pDC	chr3:18	1	0.0
primary	pDC	chr3:19	1	0.0229364455487846
primary	pDC	chr3:2	1	0.0
primary	pDC	chr3:3	1	0.0
primary	pDC	chr3:4	1	0.0
primary	pDC	chr3:5	1	0.0
primary	pDC	chr4:0	1	0.0
primary	pDC	chr4:10	1	0.0
primary	pDC	chr4:14	1	0.0
primary	pDC	chr4:15	1	0.0
primary	pDC	chr4:16	1	0.0
primary	pDC	chr4:18	1	0.0
primary	pDC	chr4:4	1	0.0
primary	pDC	chr4:5	1	0.0497447870952391
primary	pDC	chr4:7	1	0.1144815627918451
primary	pDC	chr4:8	1	0.0606519474802803
primary	pDC	chr4:9	1	0.0
primary	pDC	chr5:0	1	0.03389356029066701
primary	pDC	chr5:11	1	0.0
primary	pDC	chr5:13	1	0.0
primary	pDC	chr5:14	1	0.0
primary	pDC	chr5:15	1	0.0
primary	pDC	chr5:16	1	0.0
primary	pDC	chr5:17	1	0.0
primary	pDC	chr5:3	1	0.042480461350554
primary	pDC	chr5:5	1	0.0514430687742138
primary	pDC	chr5:6	1	0.0405360521086784
primary	pDC	chr5:7	1	0.0
primary	pDC	chr5:8	1	0.0
primary	pDC	chr5:9	1	0.0
primary	pDC	chr6:0	1	-0.15187586490204108
primary	pDC	chr6:1	1	-0.0980450477368962
primary	pDC	chr6:10	1	0.0
primary	pDC	chr6:11	1	0.030777165298607
primary	pDC	chr6:13	1	0.13543446769149992
primary	pDC	chr6:14	1	0.1106101820540739
primary	pDC	chr6:15	1	0.0
primary	pDC	chr6:2	1	0.0
primary	pDC	chr6:3	1	0.027632592867758904
primary	pDC	chr6:4	1	0.0
primary	pDC	chr6:7	1	0.0
primary	pDC	chr6:8	1	0.0
primary	pDC	chr7:0	1	0.0
primary	pDC	chr7:1	1	0.0
primary	pDC	chr7:10	1	-0.011152437195335601
primary	pDC	chr7:12	1	0.0
primary	pDC	chr7:13	1	-0.0105912617396177
primary	pDC	chr7:14	1	-0.09982416819434911
primary	pDC	chr7:15	1	-0.0953353203003556
primary	pDC	chr7:2	1	0.0
primary	pDC	chr7:3	1	0.0
primary	pDC	chr7:4	1	0.0
primary	pDC	chr7:7	1	0.0
primary	pDC	chr7:9	1	0.0
primary	pDC	chr8:1	1	0.0
primary	pDC	chr8:10	1	0.0
primary	pDC	chr8:12	1	0.0
primary	pDC	chr8:14	1	0.0
primary	pDC	chr8:2	1	-0.027625657608322796
primary	pDC	chr8:3	1	-0.014548830017026101
primary	pDC	chr8:4	1	-0.0770567541490135
primary	pDC	chr8:5	1	-0.0959638458125796
primary	pDC	chr8:6	1	-0.0183050133427439
primary	pDC	chr8:7	1	0.0
primary	pDC	chr8:8	1	0.0
primary	pDC	chr8:9	1	0.0
primary	pDC	chr9:0	1	0.0
primary	pDC	chr9:11	1	0.1516117163710261
primary	pDC	chr9:12	1	0.12327522256120209
primary	pDC	chr9:13	1	0.0206343127143076
primary	pDC	chr9:3	1	0.0
primary	pDC	chr9:7	1	0.0
primary	pDC	chr9:8	1	0.0115252382739848
primary	pDC	chr9:9	1	0.12130443021774409
reference_split	ALL_MYELOID	chr10:0	14	0.005502629265840864
reference_split	ALL_MYELOID	chr10:1	15	-0.0006855528824965218
reference_split	ALL_MYELOID	chr10:10	15	0.0013898928704839382
reference_split	ALL_MYELOID	chr10:11	15	0.00216549293221008
reference_split	ALL_MYELOID	chr10:12	14	0.0010940264819356124
reference_split	ALL_MYELOID	chr10:13	4	0.007123842713165235
reference_split	ALL_MYELOID	chr10:2	14	-0.001323765454955193
reference_split	ALL_MYELOID	chr10:3	9	0.004335419638585336
reference_split	ALL_MYELOID	chr10:4	10	0.004011028740976451
reference_split	ALL_MYELOID	chr10:5	1	0.00879544951335687
reference_split	ALL_MYELOID	chr10:6	15	-0.00047625789869102096
reference_split	ALL_MYELOID	chr10:7	15	0.0030930292367909703
reference_split	ALL_MYELOID	chr10:8	15	0.003826079201899801
reference_split	ALL_MYELOID	chr10:9	13	0.0018546054254498176
reference_split	ALL_MYELOID	chr11:0	15	0.0038668749377640064
reference_split	ALL_MYELOID	chr11:1	15	0.002178164735050858
reference_split	ALL_MYELOID	chr11:10	15	-0.0012484714933488734
reference_split	ALL_MYELOID	chr11:11	15	-0.005681100798600869
reference_split	ALL_MYELOID	chr11:12	14	-0.007933901637509672
reference_split	ALL_MYELOID	chr11:13	1	-0.011559720498363082
